"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","SCOTTISH_TRANSFER","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW","VIKING_FLOW","GREENLINK_FLOW"
"2025-03-04",3,25824,27114,24348,1474,6606,0,19450,0,30,4006,1055,-1,113,-95,0,-59,1397,304,1414,-505
"2025-03-04",4,25380,26872,23961,1478,6606,0,19450,0,293,4118,1040,-1,111,-74,0,-69,1397,305,1413,-455
"2025-03-04",5,24873,26583,23563,1496,6606,0,19450,0,291,4201,903,-1,-97,-132,0,-80,1397,327,1420,-509
"2025-03-04",6,24694,26575,23416,1513,6606,0,19450,0,296,4241,892,-1,-105,-283,0,-82,1397,328,1418,-514
"2025-03-04",7,24010,26448,22741,1544,6606,0,19450,0,195,4100,654,-1,-343,-366,0,-419,1397,302,1291,-514
"2025-03-04",8,23791,26318,22541,1574,6606,0,19450,0,295,4029,632,-1,-364,-373,0,-432,1397,284,1275,-462
"2025-03-04",9,23446,25901,22177,1616,6606,0,19450,0,295,4145,279,-1,-279,-310,-4,-350,1397,-303,1008,-313
"2025-03-04",10,23900,26150,22631,1657,6606,0,19450,0,293,4207,249,-1,-291,-161,-54,-356,1397,-333,989,-161
"2025-03-04",11,24682,27504,23353,1706,6606,0,19450,0,32,4386,-125,-1,-1024,-24,32,-990,1397,-1,976,-25
"2025-03-04",12,25931,28777,24539,1754,6606,0,19450,0,21,4375,-158,-1,-1044,0,0,-1022,1397,15,975,56
"2025-03-04",13,27841,30009,26318,1813,6606,0,19450,0,275,4385,-146,-1,-237,26,0,-733,1397,-176,986,27
"2025-03-04",14,29846,31691,28200,1871,6606,3,19450,0,27,4178,-87,-1,-183,0,0,-714,1397,-165,989,-68
"2025-03-04",15,32559,33633,30640,1944,6606,416,19450,0,19,3699,1137,-1,441,-68,-52,-114,1397,600,1005,-220
"2025-03-04",16,32922,34207,30841,2016,6606,1699,19450,0,18,3265,1290,-1,517,-220,-9,-79,1381,657,1017,-358
"2025-03-04",17,33881,35374,31637,2040,6606,3303,19450,0,20,3206,1939,-1,860,-372,-8,469,1172,969,1393,-492
"2025-03-04",18,33135,34653,30821,2064,6606,4794,19450,0,12,3194,1980,-1,861,-392,0,498,1117,989,1419,-513
"2025-03-04",19,32093,33570,29840,2251,6606,5992,19450,0,11,4052,2002,-1,1060,-351,0,951,744,995,1419,-514
"2025-03-04",20,30210,31569,28040,2438,6606,7119,19450,0,11,5097,2003,-1,1076,-233,0,970,697,996,1419,-514
"2025-03-04",21,28511,29864,26417,2641,6606,8174,19450,0,10,5173,2003,-1,1074,-229,0,1018,698,996,1419,-513
"2025-03-04",22,27299,28495,25219,2844,6606,9170,19450,0,9,5224,2002,-1,1074,-86,0,1019,697,995,1419,-500
"2025-03-04",23,26435,27650,24343,2749,6606,9683,19450,0,17,4858,2003,-1,1073,-100,0,1020,698,996,1423,-497
"2025-03-04",24,25630,27441,23582,2654,6606,10100,19450,0,549,4732,2002,-1,1073,-252,-7,1019,698,996,1423,-402
"2025-03-04",25,25293,27676,23289,2716,6606,10229,19450,0,806,4640,2002,-1,1073,-400,-85,1019,698,996,1420,-491
"2025-03-04",26,25159,27609,23149,2778,6606,10301,19450,0,914,4757,2003,-1,1073,-413,-8,1018,698,996,1419,-514
"2025-03-04",27,25269,27634,23173,2809,6606,9942,19450,0,866,4922,1975,-1,965,-384,0,692,698,996,1419,-514
"2025-03-04",28,25457,27798,23302,2840,6606,9164,19450,0,915,5016,1970,-1,958,-352,0,670,698,989,1419,-473
"2025-03-04",29,25442,27543,23336,2854,6606,8250,19450,0,903,5035,1693,-1,623,-232,-5,33,698,735,1419,-360
"2025-03-04",30,25751,27492,23843,2867,6606,7355,19450,0,728,5128,1667,-1,548,-83,-56,0,698,719,1419,-273
"2025-03-04",31,26492,27404,24624,2849,6606,6204,19450,0,28,5073,1073,-1,-147,0,0,58,698,740,1419,-136
"2025-03-04",32,28477,29437,26510,2830,6606,4772,19450,0,19,4718,1048,-1,-175,2,0,29,698,742,1409,-165
"2025-03-04",33,30654,33408,28566,2884,6606,3258,19450,0,19,5090,1631,-1,-973,54,41,-950,698,752,1003,-211
"2025-03-04",34,33005,36085,30812,2937,6606,1770,19450,0,23,4991,1658,-1,-1026,-56,1,-1019,698,746,976,-355
"2025-03-04",35,34945,38115,32638,3050,6606,500,19450,0,9,4848,1328,-3,-1020,-24,0,-1022,698,487,1074,-492
"2025-03-04",36,36397,39465,34027,3162,6606,16,19450,0,8,5005,1273,-3,-888,-109,0,-1014,697,468,1089,-446
"2025-03-04",37,37151,38603,34768,3256,6606,0,19450,0,6,5123,322,-3,515,-21,0,-393,697,362,1398,-429
"2025-03-04",38,37168,38560,34765,3349,6606,0,19450,0,9,5117,261,-3,600,0,0,-361,698,350,1419,-419
"2025-03-04",39,36843,38031,34617,3431,6606,0,19450,0,18,5076,696,4,328,0,0,-168,697,157,1419,-402
"2025-03-04",40,36194,37410,34062,3512,6606,0,19450,0,19,5205,714,4,309,0,0,-161,697,145,1419,-436
"2025-03-04",41,34907,36037,32801,3579,6606,0,19450,0,16,5087,302,4,3,-30,0,-171,697,162,1422,-313
"2025-03-04",42,33912,34975,31933,3645,6606,0,19450,0,19,5160,258,4,1,-111,0,-172,697,157,1423,-161
"2025-03-04",43,32488,34371,30540,3634,6606,0,19450,0,19,5160,-607,-4,-114,-52,0,-384,697,-78,1423,-25
"2025-03-04",44,30425,32328,28691,3622,6606,0,19450,0,19,5140,-678,-4,-121,14,0,-392,697,-89,1423,67
"2025-03-04",45,28127,29435,26647,3620,6606,0,19450,0,21,4986,-280,4,-121,28,0,-286,697,85,1422,218
"2025-03-04",46,26458,27739,25137,3617,6606,0,19450,0,16,4908,-263,3,-120,0,0,-282,697,94,1419,367
"2025-03-04",47,24849,26334,23680,3645,6606,0,19450,0,18,4890,-553,-50,-105,-56,0,-103,697,24,1422,382
"2025-03-04",48,24117,25571,23045,3672,6606,0,19450,0,18,4935,-570,-54,-104,-11,0,-97,697,20,1422,231
