Settlement Date,Settlement Period,Market Index Data Provider Id,Market Index Volume (MWh),Market Index Price (£/MWh)
20 June 2024,2,APXMIDP ,1090.05,73.82
20 June 2024,2,N2EXMIDP,0,0
20 June 2024,3,APXMIDP ,1206.1,71.95
20 June 2024,3,N2EXMIDP,0,0
20 June 2024,4,APXMIDP ,1362.95,73.4
20 June 2024,4,N2EXMIDP,0,0
20 June 2024,5,APXMIDP ,1220.4,73.72
20 June 2024,5,N2EXMIDP,0,0
20 June 2024,6,APXMIDP ,1304.75,71.79
20 June 2024,6,N2EXMIDP,0,0
20 June 2024,7,APXMIDP ,1321.1,73.62
20 June 2024,7,N2EXMIDP,0,0
20 June 2024,8,APXMIDP ,1684.5,82.82
20 June 2024,8,N2EXMIDP,0,0
20 June 2024,9,APXMIDP ,1631.9,89.01
20 June 2024,9,N2EXMIDP,0,0
20 June 2024,10,APXMIDP ,1764.1,87.85
20 June 2024,10,N2EXMIDP,0,0
20 June 2024,11,APXMIDP ,1531.45,98.07
20 June 2024,11,N2EXMIDP,0,0
20 June 2024,12,APXMIDP ,1513.05,99.93
20 June 2024,12,N2EXMIDP,0,0
20 June 2024,13,APXMIDP ,1844.05,89.23
20 June 2024,13,N2EXMIDP,0,0
20 June 2024,14,APXMIDP ,2279,99.33
20 June 2024,14,N2EXMIDP,0,0
20 June 2024,15,APXMIDP ,2250.05,98.89
20 June 2024,15,N2EXMIDP,0,0
20 June 2024,16,APXMIDP ,2281,104.5
20 June 2024,16,N2EXMIDP,0,0
20 June 2024,17,APXMIDP ,1739.6,94.63
20 June 2024,17,N2EXMIDP,0,0
20 June 2024,18,APXMIDP ,1838.05,90.18
20 June 2024,18,N2EXMIDP,0,0
20 June 2024,19,APXMIDP ,1815.15,89.37
20 June 2024,19,N2EXMIDP,0,0
20 June 2024,20,APXMIDP ,1664.45,85.9
20 June 2024,20,N2EXMIDP,0,0
20 June 2024,21,APXMIDP ,1699.8,84.37
20 June 2024,21,N2EXMIDP,0,0
20 June 2024,22,APXMIDP ,1780.35,78.74
20 June 2024,22,N2EXMIDP,0,0
20 June 2024,23,APXMIDP ,1869.9,70.79
20 June 2024,23,N2EXMIDP,0,0
20 June 2024,24,APXMIDP ,1940.55,70.61
20 June 2024,24,N2EXMIDP,0,0
20 June 2024,25,APXMIDP ,1927.25,71.46
20 June 2024,25,N2EXMIDP,0,0
20 June 2024,26,APXMIDP ,1860,71.48
20 June 2024,26,N2EXMIDP,0,0
20 June 2024,27,APXMIDP ,1877.55,74.77
20 June 2024,27,N2EXMIDP,0,0
20 June 2024,28,APXMIDP ,2056.9,74.05
20 June 2024,28,N2EXMIDP,0,0
20 June 2024,29,APXMIDP ,2829.5,77.92
20 June 2024,29,N2EXMIDP,0,0
20 June 2024,30,APXMIDP ,2618.95,74.74
20 June 2024,30,N2EXMIDP,0,0
20 June 2024,31,APXMIDP ,1767.2,71.83
20 June 2024,31,N2EXMIDP,0,0
20 June 2024,32,APXMIDP ,2160.9,76.95
20 June 2024,32,N2EXMIDP,0,0
20 June 2024,33,APXMIDP ,2208.8,77.72
20 June 2024,33,N2EXMIDP,0,0
20 June 2024,34,APXMIDP ,2572,77.59
20 June 2024,34,N2EXMIDP,0,0
20 June 2024,35,APXMIDP ,1879.2,82.76
20 June 2024,35,N2EXMIDP,0,0
20 June 2024,36,APXMIDP ,2070.35,84.86
20 June 2024,36,N2EXMIDP,0,0
20 June 2024,37,APXMIDP ,1986.7,95.26
20 June 2024,37,N2EXMIDP,0,0
20 June 2024,38,APXMIDP ,2331.8,93.52
20 June 2024,38,N2EXMIDP,0,0
20 June 2024,39,APXMIDP ,1826.65,99.23
20 June 2024,39,N2EXMIDP,0,0
20 June 2024,40,APXMIDP ,1880.15,101.24
20 June 2024,40,N2EXMIDP,0,0
20 June 2024,41,APXMIDP ,1554.1,101.95
20 June 2024,41,N2EXMIDP,0,0
20 June 2024,42,APXMIDP ,1568.7,101.24
20 June 2024,42,N2EXMIDP,0,0
20 June 2024,43,APXMIDP ,1722.4,103.03
20 June 2024,43,N2EXMIDP,0,0
20 June 2024,44,APXMIDP ,1591.05,93.87
20 June 2024,44,N2EXMIDP,0,0
20 June 2024,45,APXMIDP ,1836.95,89.32
20 June 2024,45,N2EXMIDP,0,0
20 June 2024,46,APXMIDP ,1783.7,82.16
20 June 2024,46,N2EXMIDP,0,0
20 June 2024,47,APXMIDP ,1550,79.91
20 June 2024,47,N2EXMIDP,0,0
20 June 2024,48,APXMIDP ,1283,89.46
20 June 2024,48,N2EXMIDP,0,0
21 June 2024,1,APXMIDP ,1262.75,83.61
21 June 2024,1,N2EXMIDP,0,0
21 June 2024,2,APXMIDP ,1057.05,82.74
21 June 2024,2,N2EXMIDP,0,0
21 June 2024,3,APXMIDP ,1261.7,86.2
21 June 2024,3,N2EXMIDP,0,0
21 June 2024,4,APXMIDP ,1212.4,85.7
21 June 2024,4,N2EXMIDP,0,0
21 June 2024,5,APXMIDP ,1206.2,82.08
21 June 2024,5,N2EXMIDP,0,0
21 June 2024,6,APXMIDP ,1338.35,75.57
21 June 2024,6,N2EXMIDP,0,0
21 June 2024,7,APXMIDP ,964.15,71.94
21 June 2024,7,N2EXMIDP,0,0
21 June 2024,8,APXMIDP ,877,69.58
21 June 2024,8,N2EXMIDP,0,0
21 June 2024,9,APXMIDP ,1077.8,71.46
21 June 2024,9,N2EXMIDP,0,0
21 June 2024,10,APXMIDP ,989.2,68.36
21 June 2024,10,N2EXMIDP,0,0
21 June 2024,11,APXMIDP ,895.95,83.78
21 June 2024,11,N2EXMIDP,0,0
21 June 2024,12,APXMIDP ,1038.75,85.96
21 June 2024,12,N2EXMIDP,0,0
21 June 2024,13,APXMIDP ,1110.5,88.92
21 June 2024,13,N2EXMIDP,0,0
21 June 2024,14,APXMIDP ,1342.2,100.21
21 June 2024,14,N2EXMIDP,0,0
21 June 2024,15,APXMIDP ,2872.55,100.01
21 June 2024,15,N2EXMIDP,0,0
21 June 2024,16,APXMIDP ,2925.45,104.32
21 June 2024,16,N2EXMIDP,0,0
21 June 2024,17,APXMIDP ,2756.3,98.15
21 June 2024,17,N2EXMIDP,0,0
21 June 2024,18,APXMIDP ,2892,95.32
21 June 2024,18,N2EXMIDP,0,0
21 June 2024,19,APXMIDP ,3060.55,91.12
21 June 2024,19,N2EXMIDP,0,0
21 June 2024,20,APXMIDP ,2549.9,86.95
21 June 2024,20,N2EXMIDP,0,0
21 June 2024,21,APXMIDP ,3225.55,86.63
21 June 2024,21,N2EXMIDP,0,0
21 June 2024,22,APXMIDP ,3625.9,82.63
21 June 2024,22,N2EXMIDP,0,0
21 June 2024,23,APXMIDP ,2865.25,75.93
21 June 2024,23,N2EXMIDP,0,0
21 June 2024,24,APXMIDP ,3296.75,80.42
21 June 2024,24,N2EXMIDP,0,0
21 June 2024,25,APXMIDP ,2848.9,79.81
21 June 2024,25,N2EXMIDP,0,0
21 June 2024,26,APXMIDP ,2503.9,78.37
21 June 2024,26,N2EXMIDP,0,0
21 June 2024,27,APXMIDP ,2647.5,80.13
21 June 2024,27,N2EXMIDP,0,0
21 June 2024,28,APXMIDP ,2730.05,75.9
21 June 2024,28,N2EXMIDP,0,0
21 June 2024,29,APXMIDP ,2859.3,77.9
21 June 2024,29,N2EXMIDP,0,0
21 June 2024,30,APXMIDP ,2735.8,77.35
21 June 2024,30,N2EXMIDP,0,0
21 June 2024,31,APXMIDP ,2635,76.7
21 June 2024,31,N2EXMIDP,0,0
21 June 2024,32,APXMIDP ,2661.05,74.95
21 June 2024,32,N2EXMIDP,0,0
21 June 2024,33,APXMIDP ,2722.15,72.69
21 June 2024,33,N2EXMIDP,0,0
21 June 2024,34,APXMIDP ,2854.2,75.98
21 June 2024,34,N2EXMIDP,0,0
21 June 2024,35,APXMIDP ,2535.7,80.01
21 June 2024,35,N2EXMIDP,0,0
21 June 2024,36,APXMIDP ,2553.3,86.08
21 June 2024,36,N2EXMIDP,0,0
21 June 2024,37,APXMIDP ,2714.05,94.96
21 June 2024,37,N2EXMIDP,0,0
21 June 2024,38,APXMIDP ,2643.05,94.99
21 June 2024,38,N2EXMIDP,0,0
21 June 2024,39,APXMIDP ,2515.3,96.1
21 June 2024,39,N2EXMIDP,0,0
21 June 2024,40,APXMIDP ,2547.15,94.02
21 June 2024,40,N2EXMIDP,0,0
21 June 2024,41,APXMIDP ,2272.5,93.31
21 June 2024,41,N2EXMIDP,0,0
21 June 2024,42,APXMIDP ,2292.45,92.37
21 June 2024,42,N2EXMIDP,0,0
21 June 2024,43,APXMIDP ,2236,88.94
21 June 2024,43,N2EXMIDP,0,0
21 June 2024,44,APXMIDP ,2069.6,93.48
21 June 2024,44,N2EXMIDP,0,0
21 June 2024,45,APXMIDP ,1954.75,95.8
21 June 2024,45,N2EXMIDP,0,0
21 June 2024,46,APXMIDP ,1683.3,91.5
21 June 2024,46,N2EXMIDP,0,0
21 June 2024,47,APXMIDP ,1528.4,81.92
21 June 2024,47,N2EXMIDP,0,0
21 June 2024,48,APXMIDP ,1373,84.57
21 June 2024,48,N2EXMIDP,0,0
22 June 2024,1,APXMIDP ,1095.15,76.2
22 June 2024,1,N2EXMIDP,0,0
22 June 2024,2,APXMIDP ,1345.65,68.56
22 June 2024,2,N2EXMIDP,0,0
22 June 2024,3,APXMIDP ,1057.15,71.58
22 June 2024,3,N2EXMIDP,0,0
22 June 2024,4,APXMIDP ,1311.05,66.7
22 June 2024,4,N2EXMIDP,0,0
22 June 2024,5,APXMIDP ,1179.1,67.51
22 June 2024,5,N2EXMIDP,0,0
22 June 2024,6,APXMIDP ,1084.1,68.33
22 June 2024,6,N2EXMIDP,0,0
22 June 2024,7,APXMIDP ,834.8,66.2
22 June 2024,7,N2EXMIDP,0,0
22 June 2024,8,APXMIDP ,1149.7,66.31
22 June 2024,8,N2EXMIDP,0,0
22 June 2024,9,APXMIDP ,1185.2,59.18
22 June 2024,9,N2EXMIDP,0,0
22 June 2024,10,APXMIDP ,1076.3,60.04
22 June 2024,10,N2EXMIDP,0,0
22 June 2024,11,APXMIDP ,1086.6,62.4
22 June 2024,11,N2EXMIDP,0,0
22 June 2024,12,APXMIDP ,984.45,60.44
22 June 2024,12,N2EXMIDP,0,0
22 June 2024,13,APXMIDP ,1178.15,63.45
22 June 2024,13,N2EXMIDP,0,0
22 June 2024,14,APXMIDP ,1107.85,66.45
22 June 2024,14,N2EXMIDP,0,0
22 June 2024,15,APXMIDP ,1295.6,71.33
22 June 2024,15,N2EXMIDP,0,0
22 June 2024,16,APXMIDP ,1145.2,69.73
22 June 2024,16,N2EXMIDP,0,0
22 June 2024,17,APXMIDP ,1663.4,80.53
22 June 2024,17,N2EXMIDP,0,0
22 June 2024,18,APXMIDP ,1615.1,91.07
22 June 2024,18,N2EXMIDP,0,0
22 June 2024,19,APXMIDP ,1781,93.9
22 June 2024,19,N2EXMIDP,0,0
22 June 2024,20,APXMIDP ,1821.7,88.33
22 June 2024,20,N2EXMIDP,0,0
22 June 2024,21,APXMIDP ,1743.25,85.81
22 June 2024,21,N2EXMIDP,0,0
22 June 2024,22,APXMIDP ,1820.55,84.08
22 June 2024,22,N2EXMIDP,0,0
22 June 2024,23,APXMIDP ,1363.45,83.2
22 June 2024,23,N2EXMIDP,0,0
22 June 2024,24,APXMIDP ,1370.15,77.82
22 June 2024,24,N2EXMIDP,0,0
22 June 2024,25,APXMIDP ,1270.15,85.04
22 June 2024,25,N2EXMIDP,0,0
22 June 2024,26,APXMIDP ,1555.9,82.91
22 June 2024,26,N2EXMIDP,0,0
22 June 2024,27,APXMIDP ,1504.95,73.35
22 June 2024,27,N2EXMIDP,0,0
22 June 2024,28,APXMIDP ,1553.6,71.31
22 June 2024,28,N2EXMIDP,0,0
22 June 2024,29,APXMIDP ,1764.7,72.25
22 June 2024,29,N2EXMIDP,0,0
22 June 2024,30,APXMIDP ,1767.35,62.42
22 June 2024,30,N2EXMIDP,0,0
22 June 2024,31,APXMIDP ,1817.4,55.67
22 June 2024,31,N2EXMIDP,0,0
22 June 2024,32,APXMIDP ,2140.1,48.12
22 June 2024,32,N2EXMIDP,0,0
22 June 2024,33,APXMIDP ,1841.35,50.22
22 June 2024,33,N2EXMIDP,0,0
22 June 2024,34,APXMIDP ,2328.25,70.41
22 June 2024,34,N2EXMIDP,0,0
22 June 2024,35,APXMIDP ,2264.6,70.09
22 June 2024,35,N2EXMIDP,0,0
22 June 2024,36,APXMIDP ,1679.6,74.89
22 June 2024,36,N2EXMIDP,0,0
22 June 2024,37,APXMIDP ,2208,79.13
22 June 2024,37,N2EXMIDP,0,0
22 June 2024,38,APXMIDP ,2197.25,78.95
22 June 2024,38,N2EXMIDP,0,0
22 June 2024,39,APXMIDP ,1982.2,86.6
22 June 2024,39,N2EXMIDP,0,0
22 June 2024,40,APXMIDP ,2188.25,88.72
22 June 2024,40,N2EXMIDP,0,0
22 June 2024,41,APXMIDP ,1965,93.42
22 June 2024,41,N2EXMIDP,0,0
22 June 2024,42,APXMIDP ,2037,89.36
22 June 2024,42,N2EXMIDP,0,0
22 June 2024,43,APXMIDP ,1527.15,87.23
22 June 2024,43,N2EXMIDP,0,0
22 June 2024,44,APXMIDP ,1533.95,82.15
22 June 2024,44,N2EXMIDP,0,0
22 June 2024,45,APXMIDP ,1520.3,81.32
22 June 2024,45,N2EXMIDP,0,0
22 June 2024,46,APXMIDP ,1688.75,77.81
22 June 2024,46,N2EXMIDP,0,0
22 June 2024,47,APXMIDP ,1261.6,78.3
22 June 2024,47,N2EXMIDP,0,0
22 June 2024,48,APXMIDP ,1234.8,76.31
22 June 2024,48,N2EXMIDP,0,0
23 June 2024,1,APXMIDP ,1142.1,68.33
23 June 2024,1,N2EXMIDP,0,0
23 June 2024,2,APXMIDP ,1031.45,66.92
23 June 2024,2,N2EXMIDP,0,0
23 June 2024,3,APXMIDP ,1093.95,72.68
23 June 2024,3,N2EXMIDP,0,0
23 June 2024,4,APXMIDP ,1296.65,69.6
23 June 2024,4,N2EXMIDP,0,0
23 June 2024,5,APXMIDP ,1269.4,68.8
23 June 2024,5,N2EXMIDP,0,0
23 June 2024,6,APXMIDP ,1185.15,70.95
23 June 2024,6,N2EXMIDP,0,0
23 June 2024,7,APXMIDP ,1179.2,64.28
23 June 2024,7,N2EXMIDP,0,0
23 June 2024,8,APXMIDP ,1020.85,64.23
23 June 2024,8,N2EXMIDP,0,0
23 June 2024,9,APXMIDP ,1242.25,65.35
23 June 2024,9,N2EXMIDP,0,0
23 June 2024,10,APXMIDP ,1112.6,66.1
23 June 2024,10,N2EXMIDP,0,0
23 June 2024,11,APXMIDP ,1211.15,64.35
23 June 2024,11,N2EXMIDP,0,0
23 June 2024,12,APXMIDP ,1143,69.38
23 June 2024,12,N2EXMIDP,0,0
23 June 2024,13,APXMIDP ,1047.95,55.26
23 June 2024,13,N2EXMIDP,0,0
23 June 2024,14,APXMIDP ,1086,60.68
23 June 2024,14,N2EXMIDP,0,0
23 June 2024,15,APXMIDP ,1546.15,67.98
23 June 2024,15,N2EXMIDP,0,0
23 June 2024,16,APXMIDP ,1506.05,61.81
23 June 2024,16,N2EXMIDP,0,0
23 June 2024,17,APXMIDP ,1365.55,75.18
23 June 2024,17,N2EXMIDP,0,0
23 June 2024,18,APXMIDP ,1627.9,88.31
23 June 2024,18,N2EXMIDP,0,0
23 June 2024,19,APXMIDP ,1648.55,89.13
23 June 2024,19,N2EXMIDP,0,0
23 June 2024,20,APXMIDP ,1666.15,83.26
23 June 2024,20,N2EXMIDP,0,0
23 June 2024,21,APXMIDP ,1593.6,73.44
23 June 2024,21,N2EXMIDP,0,0
23 June 2024,22,APXMIDP ,1802.65,69.66
23 June 2024,22,N2EXMIDP,0,0
23 June 2024,23,APXMIDP ,1281.15,75.74
23 June 2024,23,N2EXMIDP,0,0
23 June 2024,24,APXMIDP ,1286.35,74.84
23 June 2024,24,N2EXMIDP,0,0
23 June 2024,25,APXMIDP ,1142.5,77.08
23 June 2024,25,N2EXMIDP,0,0
23 June 2024,26,APXMIDP ,1165.5,75.55
23 June 2024,26,N2EXMIDP,0,0
23 June 2024,27,APXMIDP ,1258.8,74.07
23 June 2024,27,N2EXMIDP,0,0
23 June 2024,28,APXMIDP ,1521.75,72.6
23 June 2024,28,N2EXMIDP,0,0
23 June 2024,29,APXMIDP ,1532.9,70.97
23 June 2024,29,N2EXMIDP,0,0
23 June 2024,30,APXMIDP ,1641.3,69.46
23 June 2024,30,N2EXMIDP,0,0
23 June 2024,31,APXMIDP ,1072.8,69.67
23 June 2024,31,N2EXMIDP,0,0
23 June 2024,32,APXMIDP ,1175.55,69.87
23 June 2024,32,N2EXMIDP,0,0
23 June 2024,33,APXMIDP ,1370.3,69.14
23 June 2024,33,N2EXMIDP,0,0
23 June 2024,34,APXMIDP ,1456.55,67.27
23 June 2024,34,N2EXMIDP,0,0
23 June 2024,35,APXMIDP ,1136.95,66.13
23 June 2024,35,N2EXMIDP,0,0
23 June 2024,36,APXMIDP ,1019.5,67.94
23 June 2024,36,N2EXMIDP,0,0
23 June 2024,37,APXMIDP ,1214.95,66.94
23 June 2024,37,N2EXMIDP,0,0
23 June 2024,38,APXMIDP ,1131.3,65.82
23 June 2024,38,N2EXMIDP,0,0
23 June 2024,39,APXMIDP ,1676.85,89.01
23 June 2024,39,N2EXMIDP,0,0
23 June 2024,40,APXMIDP ,1864.3,90.89
23 June 2024,40,N2EXMIDP,0,0
23 June 2024,41,APXMIDP ,1874.95,95
23 June 2024,41,N2EXMIDP,0,0
23 June 2024,42,APXMIDP ,1742.8,94.46
23 June 2024,42,N2EXMIDP,0,0
23 June 2024,43,APXMIDP ,1513.1,95.73
23 June 2024,43,N2EXMIDP,0,0
23 June 2024,44,APXMIDP ,1372.7,94.76
23 June 2024,44,N2EXMIDP,0,0
23 June 2024,45,APXMIDP ,1198.9,91.71
23 June 2024,45,N2EXMIDP,0,0
23 June 2024,46,APXMIDP ,1493.65,83.65
23 June 2024,46,N2EXMIDP,0,0
23 June 2024,47,APXMIDP ,866.6,85.81
23 June 2024,47,N2EXMIDP,0,0
23 June 2024,48,APXMIDP ,1324.35,98.98
23 June 2024,48,N2EXMIDP,0,0
24 June 2024,1,APXMIDP ,965.7,77.54
24 June 2024,1,N2EXMIDP,0,0
24 June 2024,2,APXMIDP ,900.55,66.82
24 June 2024,2,N2EXMIDP,0,0
24 June 2024,3,APXMIDP ,1242.5,70.82
24 June 2024,3,N2EXMIDP,0,0
24 June 2024,4,APXMIDP ,1160.25,68.18
24 June 2024,4,N2EXMIDP,0,0
24 June 2024,5,APXMIDP ,1064.3,70.36
24 June 2024,5,N2EXMIDP,0,0
24 June 2024,6,APXMIDP ,1033.8,69.72
24 June 2024,6,N2EXMIDP,0,0
24 June 2024,7,APXMIDP ,921.4,71.96
24 June 2024,7,N2EXMIDP,0,0
24 June 2024,8,APXMIDP ,959.6,68.93
24 June 2024,8,N2EXMIDP,0,0
24 June 2024,9,APXMIDP ,1029,78.26
24 June 2024,9,N2EXMIDP,0,0
24 June 2024,10,APXMIDP ,1150.95,76.08
24 June 2024,10,N2EXMIDP,0,0
24 June 2024,11,APXMIDP ,1092.55,89.56
24 June 2024,11,N2EXMIDP,0,0
24 June 2024,12,APXMIDP ,1189.95,87.41
24 June 2024,12,N2EXMIDP,0,0
24 June 2024,13,APXMIDP ,1277.65,83.66
24 June 2024,13,N2EXMIDP,0,0
24 June 2024,14,APXMIDP ,1344.55,98.52
24 June 2024,14,N2EXMIDP,0,0
24 June 2024,15,APXMIDP ,1018.1,68
24 June 2024,15,N2EXMIDP,0,0
24 June 2024,16,APXMIDP ,1144.6,89.92
24 June 2024,16,N2EXMIDP,0,0
24 June 2024,17,APXMIDP ,966.05,86.07
24 June 2024,17,N2EXMIDP,0,0
24 June 2024,18,APXMIDP ,1012.6,81.64
24 June 2024,18,N2EXMIDP,0,0
24 June 2024,19,APXMIDP ,995.35,83.94
24 June 2024,19,N2EXMIDP,0,0
24 June 2024,20,APXMIDP ,1191.6,75.26
24 June 2024,20,N2EXMIDP,0,0
24 June 2024,21,APXMIDP ,1389.45,76.76
24 June 2024,21,N2EXMIDP,0,0
24 June 2024,22,APXMIDP ,1288.15,73.27
24 June 2024,22,N2EXMIDP,0,0
24 June 2024,23,APXMIDP ,1549.9,76.49
24 June 2024,23,N2EXMIDP,0,0
24 June 2024,24,APXMIDP ,1664.3,82.09
24 June 2024,24,N2EXMIDP,0,0
24 June 2024,25,APXMIDP ,1683.9,80.41
24 June 2024,25,N2EXMIDP,0,0
24 June 2024,26,APXMIDP ,1599.1,73.06
24 June 2024,26,N2EXMIDP,0,0
24 June 2024,27,APXMIDP ,1874.15,71.65
24 June 2024,27,N2EXMIDP,0,0
24 June 2024,28,APXMIDP ,1820.35,68.43
24 June 2024,28,N2EXMIDP,0,0
24 June 2024,29,APXMIDP ,2253.5,70.22
24 June 2024,29,N2EXMIDP,0,0
24 June 2024,30,APXMIDP ,2153.2,66.09
24 June 2024,30,N2EXMIDP,0,0
24 June 2024,31,APXMIDP ,1573.95,70.84
24 June 2024,31,N2EXMIDP,0,0
24 June 2024,32,APXMIDP ,1786.45,71.51
24 June 2024,32,N2EXMIDP,0,0
24 June 2024,33,APXMIDP ,2140.8,65.59
24 June 2024,33,N2EXMIDP,0,0
24 June 2024,34,APXMIDP ,2210.6,69.33
24 June 2024,34,N2EXMIDP,0,0
24 June 2024,35,APXMIDP ,1880.4,73.09
24 June 2024,35,N2EXMIDP,0,0
24 June 2024,36,APXMIDP ,1696.9,71.58
24 June 2024,36,N2EXMIDP,0,0
24 June 2024,37,APXMIDP ,2348.45,101.63
24 June 2024,37,N2EXMIDP,0,0
24 June 2024,38,APXMIDP ,2007,101.91
24 June 2024,38,N2EXMIDP,0,0
24 June 2024,39,APXMIDP ,2387.25,112.15
24 June 2024,39,N2EXMIDP,0,0
24 June 2024,40,APXMIDP ,2453.65,115.13
24 June 2024,40,N2EXMIDP,0,0
24 June 2024,41,APXMIDP ,2045.3,109.68
24 June 2024,41,N2EXMIDP,0,0
24 June 2024,42,APXMIDP ,2105.4,107.5
24 June 2024,42,N2EXMIDP,0,0
24 June 2024,43,APXMIDP ,2712,109.39
24 June 2024,43,N2EXMIDP,0,0
24 June 2024,44,APXMIDP ,2531.45,102.47
24 June 2024,44,N2EXMIDP,0,0
24 June 2024,45,APXMIDP ,2238.2,90.04
24 June 2024,45,N2EXMIDP,0,0
24 June 2024,46,APXMIDP ,2453.05,83.18
24 June 2024,46,N2EXMIDP,0,0
24 June 2024,47,APXMIDP ,1221.6,83.18
24 June 2024,47,N2EXMIDP,0,0
24 June 2024,48,APXMIDP ,1138.9,75.25
24 June 2024,48,N2EXMIDP,0,0
25 June 2024,1,APXMIDP ,904.8,73.79
25 June 2024,1,N2EXMIDP,0,0
25 June 2024,2,APXMIDP ,947.1,69.08
25 June 2024,2,N2EXMIDP,0,0
25 June 2024,3,APXMIDP ,1434.75,75.84
25 June 2024,3,N2EXMIDP,0,0
25 June 2024,4,APXMIDP ,1284.1,72.18
25 June 2024,4,N2EXMIDP,0,0
25 June 2024,5,APXMIDP ,1248.5,72.12
25 June 2024,5,N2EXMIDP,0,0
25 June 2024,6,APXMIDP ,1290.7,71.71
25 June 2024,6,N2EXMIDP,0,0
25 June 2024,7,APXMIDP ,846.25,68.17
25 June 2024,7,N2EXMIDP,0,0
25 June 2024,8,APXMIDP ,751.45,68.51
25 June 2024,8,N2EXMIDP,0,0
25 June 2024,9,APXMIDP ,867.35,73.99
25 June 2024,9,N2EXMIDP,0,0
25 June 2024,10,APXMIDP ,892.8,73.24
25 June 2024,10,N2EXMIDP,0,0
25 June 2024,11,APXMIDP ,1458.7,92.2
25 June 2024,11,N2EXMIDP,0,0
25 June 2024,12,APXMIDP ,1781.75,89.87
25 June 2024,12,N2EXMIDP,0,0
25 June 2024,13,APXMIDP ,1560.9,86.96
25 June 2024,13,N2EXMIDP,0,0
25 June 2024,14,APXMIDP ,1611.6,100.22
25 June 2024,14,N2EXMIDP,0,0
25 June 2024,15,APXMIDP ,1488,82.8
25 June 2024,15,N2EXMIDP,0,0
25 June 2024,16,APXMIDP ,2074.8,94.59
25 June 2024,16,N2EXMIDP,0,0
25 June 2024,17,APXMIDP ,1545.65,100.78
25 June 2024,17,N2EXMIDP,0,0
25 June 2024,18,APXMIDP ,1699.2,94.23
25 June 2024,18,N2EXMIDP,0,0
25 June 2024,19,APXMIDP ,1719.35,84.41
25 June 2024,19,N2EXMIDP,0,0
25 June 2024,20,APXMIDP ,1304.25,76.79
25 June 2024,20,N2EXMIDP,0,0
25 June 2024,21,APXMIDP ,1171.05,73.4
25 June 2024,21,N2EXMIDP,0,0
25 June 2024,22,APXMIDP ,1692.25,72.25
25 June 2024,22,N2EXMIDP,0,0
25 June 2024,23,APXMIDP ,1344.95,67.8
25 June 2024,23,N2EXMIDP,0,0
25 June 2024,24,APXMIDP ,1586.15,66.76
25 June 2024,24,N2EXMIDP,0,0
25 June 2024,25,APXMIDP ,1822.4,65.76
25 June 2024,25,N2EXMIDP,0,0
25 June 2024,26,APXMIDP ,1615.6,64.48
25 June 2024,26,N2EXMIDP,0,0
25 June 2024,27,APXMIDP ,2518.4,72.11
25 June 2024,27,N2EXMIDP,0,0
25 June 2024,28,APXMIDP ,2365.75,69.94
25 June 2024,28,N2EXMIDP,0,0
25 June 2024,29,APXMIDP ,2966.95,70.33
25 June 2024,29,N2EXMIDP,0,0
25 June 2024,30,APXMIDP ,2781.45,74.72
25 June 2024,30,N2EXMIDP,0,0
25 June 2024,31,APXMIDP ,2119.75,70.41
25 June 2024,31,N2EXMIDP,0,0
25 June 2024,32,APXMIDP ,2232.1,69.35
25 June 2024,32,N2EXMIDP,0,0
25 June 2024,33,APXMIDP ,2111.25,69.66
25 June 2024,33,N2EXMIDP,0,0
25 June 2024,34,APXMIDP ,1949.6,69.96
25 June 2024,34,N2EXMIDP,0,0
25 June 2024,35,APXMIDP ,2083,70.55
25 June 2024,35,N2EXMIDP,0,0
25 June 2024,36,APXMIDP ,2644.45,79.84
25 June 2024,36,N2EXMIDP,0,0
25 June 2024,37,APXMIDP ,2724.85,78.99
25 June 2024,37,N2EXMIDP,0,0
25 June 2024,38,APXMIDP ,2708.05,85.6
25 June 2024,38,N2EXMIDP,0,0
25 June 2024,39,APXMIDP ,2037.8,103.05
25 June 2024,39,N2EXMIDP,0,0
25 June 2024,40,APXMIDP ,2077.55,105.34
25 June 2024,40,N2EXMIDP,0,0
25 June 2024,41,APXMIDP ,2275.85,103.52
25 June 2024,41,N2EXMIDP,0,0
25 June 2024,42,APXMIDP ,2082.4,101
25 June 2024,42,N2EXMIDP,0,0
25 June 2024,43,APXMIDP ,1761.9,99.02
25 June 2024,43,N2EXMIDP,0,0
25 June 2024,44,APXMIDP ,1753.8,94.26
25 June 2024,44,N2EXMIDP,0,0
25 June 2024,45,APXMIDP ,1546.25,90.66
25 June 2024,45,N2EXMIDP,0,0
25 June 2024,46,APXMIDP ,1739.6,83.93
25 June 2024,46,N2EXMIDP,0,0
25 June 2024,47,APXMIDP ,2096.2,85.59
25 June 2024,47,N2EXMIDP,0,0
25 June 2024,48,APXMIDP ,1833.25,85.09
25 June 2024,48,N2EXMIDP,0,0
26 June 2024,1,APXMIDP ,2179.5,82.65
26 June 2024,1,N2EXMIDP,0,0
26 June 2024,2,APXMIDP ,2270.65,81.22
26 June 2024,2,N2EXMIDP,0,0
26 June 2024,3,APXMIDP ,2015.75,85.94
26 June 2024,3,N2EXMIDP,0,0
26 June 2024,4,APXMIDP ,2315.2,84.92
26 June 2024,4,N2EXMIDP,0,0
26 June 2024,5,APXMIDP ,2453.9,80.06
26 June 2024,5,N2EXMIDP,0,0
