Settlement Date,Settlement Period,System Sell Price(GBP/MWh),System Buy Price(GBP/MWh),Net Imbalance Volume(MWh)
05/05/2024,10,93,93,99.292
05/05/2024,11,58.1,58.1,-31.65
05/05/2024,12,58.06,58.06,-158.07
05/05/2024,13,58.06,58.06,-113.798
05/05/2024,14,68.37,68.37,29.388
05/05/2024,15,62.5,62.5,-56.483
05/05/2024,16,58.1,58.1,-178.115
05/05/2024,17,58.06,58.06,-444.787
05/05/2024,18,58.06,58.06,-203.211
05/05/2024,19,58.06,58.06,-261.602
05/05/2024,20,58.06,58.06,-329.035
05/05/2024,21,58.1,58.1,-326.705
05/05/2024,22,58.1,58.1,-401.664
05/05/2024,23,58.11,58.11,-182.14
05/05/2024,24,94,94,58.159
05/05/2024,25,103.5,103.5,194.035
05/05/2024,26,96.08009,96.08009,208.95
05/05/2024,27,105,105,321.016
05/05/2024,28,104.01,104.01,253.869
05/05/2024,29,106.6,106.6,213.348
05/05/2024,30,98.96026,98.96026,170.62
05/05/2024,31,94.5,94.5,32.132
05/05/2024,32,64.62,64.62,-29.311
05/05/2024,33,58.5,58.5,-132.434
05/05/2024,34,10,10,-239.788
05/05/2024,35,41,41,-355.557
05/05/2024,36,52.6,52.6,-258.717
05/05/2024,37,58.6,58.6,-146.637
05/05/2024,38,58.6,58.6,-227.539
05/05/2024,39,58.62,58.62,-186.75
05/05/2024,40,58.65,58.65,-159.342
05/05/2024,41,58.65,58.65,-102.499
05/05/2024,42,58.65,58.65,-132.386
05/05/2024,43,104,104,147.829
05/05/2024,44,107.87573,107.87573,114.337
05/05/2024,45,95.00109,95.00109,7.848
05/05/2024,46,96.00016,96.00016,31.87
05/05/2024,47,58.75,58.75,-173.892
05/05/2024,48,76.31,76.31,23.084
06/05/2024,1,58.75,58.75,-19.992
06/05/2024,2,103,103,14.458
06/05/2024,3,105,105,32.643
06/05/2024,4,96.00012,96.00012,43.511
06/05/2024,5,62,62,-69.713
06/05/2024,6,62,62,-35.387
06/05/2024,7,61.5,61.5,-194.667
06/05/2024,8,59.05,59.05,-290.933
06/05/2024,9,62,62,-167.59
06/05/2024,10,61.86537,61.86537,-184.772
06/05/2024,11,64.37,64.37,-3.136
06/05/2024,12,62,62,-217.227
06/05/2024,13,64.37,64.37,-61.238
06/05/2024,14,59,59,-171.675
06/05/2024,15,58.72,58.72,-439.653
06/05/2024,16,58.72,58.72,-326.603
06/05/2024,17,58.72,58.72,-492.23
06/05/2024,18,51.0991,51.0991,-315.357
06/05/2024,19,56.1334,56.1334,-476.618
06/05/2024,20,58,58,-197.096
06/05/2024,21,58.75,58.75,-155.329
06/05/2024,22,58.08492,58.08492,-373.496
06/05/2024,23,59.11,59.11,-392.348
06/05/2024,24,59.11,59.11,-125.082
06/05/2024,25,59.15,59.15,-75.039
06/05/2024,26,59.15,59.15,-204.367
06/05/2024,27,59,59,-327.35
06/05/2024,28,83,83,5.563
06/05/2024,29,91.54,91.54,93.159
06/05/2024,30,60,60,-4.16
06/05/2024,31,92.99,92.99,6.74
06/05/2024,32,59.5,59.5,-56.293
06/05/2024,33,101.28683,101.28683,35.772
06/05/2024,34,119,119,135.833
06/05/2024,35,114.6,114.6,177.079
06/05/2024,36,113,113,188.652
06/05/2024,37,114.6,114.6,137.775
06/05/2024,38,114.6,114.6,145.933
06/05/2024,39,114.6,114.6,61.363
06/05/2024,40,114.6,114.6,41.595
06/05/2024,41,80.61,80.61,-29.057
06/05/2024,42,90.28983,90.28983,3.639
06/05/2024,43,60.05,60.05,-152.505
06/05/2024,44,60.15,60.15,-168.689
06/05/2024,45,60.16,60.16,-450.258
06/05/2024,46,60.16,60.16,-588.896
06/05/2024,47,60.16,60.16,-415.203
06/05/2024,48,60.3,60.3,-263.782
07/05/2024,1,60.3,60.3,-279.995
07/05/2024,2,60.3,60.3,-255.124
07/05/2024,3,60.3,60.3,-211.922
07/05/2024,4,60.3,60.3,-226.274
07/05/2024,5,60.3,60.3,-289.274
07/05/2024,6,60.6,60.6,-232.362
07/05/2024,7,60.65,60.65,-29.72
07/05/2024,8,60.6,60.6,-207.179
07/05/2024,9,60.56,60.56,-306.616
07/05/2024,10,60.56,60.56,-311.961
07/05/2024,11,60.6,60.6,-405.793
07/05/2024,12,60.6,60.6,-393.571
07/05/2024,13,60.8,60.8,-219.439
07/05/2024,14,61.5,61.5,-5.131
07/05/2024,15,94,94,33.274
07/05/2024,16,94,94,78.954
07/05/2024,17,94,94,133.627
07/05/2024,18,94,94,19.131
07/05/2024,19,60.75,60.75,-117.857
07/05/2024,20,48.71,48.71,-213.619
07/05/2024,21,39,39,-377.875
07/05/2024,22,60.95,60.95,-60.661
07/05/2024,23,85.5,85.5,342.588
07/05/2024,24,85.5,85.5,214.503
07/05/2024,25,60.75,60.75,-114.358
07/05/2024,26,60.74161,60.74161,-306.705
07/05/2024,27,60.7,60.7,-494.183
07/05/2024,28,60.7,60.7,-373.617
07/05/2024,29,60.8,60.8,-320.164
07/05/2024,30,60,60,-403.864
07/05/2024,31,11,11,-455.459
07/05/2024,32,58.76,58.76,-509.094
07/05/2024,33,60.95,60.95,-10.077
07/05/2024,34,60.95,60.95,-36.778
07/05/2024,35,60.95,60.95,-179.942
07/05/2024,36,60,60,-273.976
07/05/2024,37,99,99,22.568
07/05/2024,38,66.74,66.74,-47.324
07/05/2024,39,63,63,-14.514
07/05/2024,40,61,61,-200.388
07/05/2024,41,60.95,60.95,-125.038
07/05/2024,42,95.1,95.1,48.552
07/05/2024,43,95.00023,95.00023,75.713
07/05/2024,44,61.01,61.01,-81.909
07/05/2024,45,61,61,-121.911
07/05/2024,46,61,61,-91.397
07/05/2024,47,61.17,61.17,-37.646
07/05/2024,48,73.93,73.93,259.825
08/05/2024,1,74.94,74.94,217.923
08/05/2024,2,61.17,61.17,-14.7
08/05/2024,3,84,84,57.814
08/05/2024,4,84,84,22.223
08/05/2024,5,84,84,108.115
08/05/2024,6,61.17,61.17,-10.53
08/05/2024,7,69.55,69.55,54.862
08/05/2024,8,68.21,68.21,59.758
08/05/2024,9,69.41,69.41,84.892
08/05/2024,10,95,95,35.275
08/05/2024,11,59.1,59.1,-153.995
08/05/2024,12,59.1,59.1,-118.827
08/05/2024,13,60,60,-70.119
08/05/2024,14,60.9,60.9,-70.524
08/05/2024,15,60,60,-271.648
08/05/2024,16,60,60,-174.699
08/05/2024,17,107,107,73.102
08/05/2024,18,60.5,60.5,-7.084
08/05/2024,19,107,107,62.751
08/05/2024,20,56,56,-125.34
08/05/2024,21,54.27,54.27,-92.167
08/05/2024,22,47.05,47.05,-156.568
08/05/2024,23,56.75,56.75,-715.648
08/05/2024,24,52.1,52.1,-531.85
08/05/2024,25,47,47,-450.9
08/05/2024,26,36,36,-359.542
08/05/2024,27,36,36,-273.917
08/05/2024,28,57.5,57.5,-334.629
08/05/2024,29,47.5,47.5,-668.349
08/05/2024,30,47.5,47.5,-633.531
08/05/2024,31,53,53,-516.458
08/05/2024,32,58.9,58.9,-200.332
08/05/2024,33,57.55,57.55,-145.523
08/05/2024,34,11,11,-358.204
08/05/2024,35,25,25,-282.372
08/05/2024,36,67.54,67.54,-307.242
08/05/2024,37,70.94,70.94,-184.417
08/05/2024,38,106,106,140.95
08/05/2024,39,106,106,204.609
08/05/2024,40,105,105,160.3
08/05/2024,41,106,106,152.975
08/05/2024,42,58.9,58.9,-43.784
08/05/2024,43,0,0,-174.43
08/05/2024,44,48.37527,48.37527,-316.405
08/05/2024,45,55,55,-151.637
08/05/2024,46,81,81,21.018
08/05/2024,47,85,85,143.362
08/05/2024,48,85,85,232.775
09/05/2024,1,85,85,131.407
09/05/2024,2,58.9,58.9,-98.332
09/05/2024,3,84,84,100.771
09/05/2024,4,79,79,37.397
09/05/2024,5,30,30,-52.894
09/05/2024,6,0,0,-159.258
09/05/2024,7,79,79,10.021
09/05/2024,8,84,84,105.758
09/05/2024,9,79,79,22.106
09/05/2024,10,60,60,-71.511
09/05/2024,11,60,60,-156.297
09/05/2024,12,57,57,-164.48
09/05/2024,13,55,55,-307.272
09/05/2024,14,10,10,-101.652
09/05/2024,15,54.83,54.83,-326.167
09/05/2024,16,59,59,-105.248
09/05/2024,17,59,59,-216.745
09/05/2024,18,55,55,-459.483
09/05/2024,19,53,53,-524.256
09/05/2024,20,53,53,-281.928
09/05/2024,21,54.83,54.83,-342.956
09/05/2024,22,25,25,-351.32
09/05/2024,23,82.6,82.6,13.856
09/05/2024,24,57,57,-84.993
09/05/2024,25,57.1,57.1,-209.707
09/05/2024,26,59,59,-253.54
09/05/2024,27,57,57,-407.612
09/05/2024,28,57,57,-280.113
09/05/2024,29,57,57,-420.264
09/05/2024,30,59,59,-462.958
09/05/2024,31,57.05,57.05,-522.843
09/05/2024,32,57.05,57.05,-617.785
09/05/2024,33,57.05,57.05,-437.266
09/05/2024,34,57.05,57.05,-288.498
09/05/2024,35,57.05,57.05,-496.406
09/05/2024,36,59,59,-341.471
09/05/2024,37,59.8,59.8,-76.3
09/05/2024,38,105,105,58.892
09/05/2024,39,74.68003,74.68003,12.815
09/05/2024,40,110,110,156.299
09/05/2024,41,104.8,104.8,75.762
09/05/2024,42,80,80,5.268
09/05/2024,43,100,100,24.731
09/05/2024,44,104.5,104.5,116.06
09/05/2024,45,94,94,171.111
09/05/2024,46,88,88,33.133
09/05/2024,47,98.00038,98.00038,41.119
09/05/2024,48,99,99,65.405
10/05/2024,1,59.85,59.85,-54.038
10/05/2024,2,59.85,59.85,-88.167
10/05/2024,3,59.8,59.8,-171.685
10/05/2024,4,59.8,59.8,-157.715
10/05/2024,5,59.8,59.8,-164.925
10/05/2024,6,59.8,59.8,-198.905
10/05/2024,7,59.85,59.85,-112.744
10/05/2024,8,59.85,59.85,-145.08
10/05/2024,9,59.85,59.85,-149.189
10/05/2024,10,59.85,59.85,-21.221
10/05/2024,11,59.85,59.85,-41.667
10/05/2024,12,59.8,59.8,-175.728
10/05/2024,13,59.8,59.8,-253.621
10/05/2024,14,59.85,59.85,-58.654
10/05/2024,15,58.9,58.9,-206.383
10/05/2024,16,59.85,59.85,-76.822
10/05/2024,17,99,99,50.749
10/05/2024,18,82.62,82.62,5.242
10/05/2024,19,99,99,106.867
10/05/2024,20,90,90,8.665
10/05/2024,21,59.85,59.85,-26.85
10/05/2024,22,58.9,58.9,-156.209
10/05/2024,23,59.8,59.8,-163.88
10/05/2024,24,55,55,-151.073
10/05/2024,25,55,55,-195.715
10/05/2024,26,55,55,-350.832
10/05/2024,27,55,55,-378.313
10/05/2024,28,54.26,54.26,-413.067
10/05/2024,29,0,0,-198.381
10/05/2024,30,56.7,56.7,-336.893
10/05/2024,31,56.7,56.7,-189.933
10/05/2024,32,58.21768,58.21768,-187.564
10/05/2024,33,57.5,57.5,-360.512
10/05/2024,34,58.65,58.65,-257.056
10/05/2024,35,65,65,-309.025
10/05/2024,36,58.92,58.92,-655.053
10/05/2024,37,65,65,-278.793
10/05/2024,38,77.75,77.75,-400.09
10/05/2024,39,79.38,79.38,-229.007
10/05/2024,40,79.13,79.13,-163.031
10/05/2024,41,79.23,79.23,-54.294
10/05/2024,42,65,65,-54.908
10/05/2024,43,99.42,99.42,175.992
10/05/2024,44,91.75,91.75,102.923
10/05/2024,45,91.5,91.5,128.366
10/05/2024,46,88,88,80.573
10/05/2024,47,88,88,180.055
10/05/2024,48,109.5,109.5,358.172
11/05/2024,1,105,105,320.113
11/05/2024,2,105.97752,105.97752,249.093
11/05/2024,3,95,95,91.201
11/05/2024,4,92,92,112.825
11/05/2024,5,65.06,65.06,-99.206
11/05/2024,6,62,62,-227.922
11/05/2024,7,57,57,-259.454
11/05/2024,8,56,56,-245.152
11/05/2024,9,58.78,58.78,-174.263
11/05/2024,10,60.57067,60.57067,-18.55
11/05/2024,11,87,87,129.204
11/05/2024,12,91.99978,91.99978,232.569
11/05/2024,13,87.37655,87.37655,137.365
11/05/2024,14,102.578,102.578,270.371
11/05/2024,15,88,88,289.634
11/05/2024,16,99,99,286.608
11/05/2024,17,99,99,183.92
11/05/2024,18,103.75,103.75,386.643
11/05/2024,19,104,104,483.855
11/05/2024,20,93.95,93.95,253.334
11/05/2024,21,84,84,6.624
11/05/2024,22,50.01,50.01,-239.5
11/05/2024,23,-25.48,-25.48,-321.762
11/05/2024,24,-26.42894,-26.42894,-282.814
11/05/2024,25,-41.18,-41.18,-401.197
11/05/2024,26,-44.75,-44.75,-395.618
11/05/2024,27,-91.82,-91.82,-399.325
11/05/2024,28,-91.4,-91.4,-370.754
11/05/2024,29,-75.1301,-75.1301,-597.513
11/05/2024,30,-75.13,-75.13,-572.204
11/05/2024,31,-29.65011,-29.65011,-128.775
11/05/2024,32,-27.63,-27.63,-64.409
11/05/2024,33,80,80,143.263
11/05/2024,34,80,80,23.166
11/05/2024,35,33.4,33.4,-327.521
11/05/2024,36,40,40,-287.798
11/05/2024,37,84,84,23.511
11/05/2024,38,84,84,105.933
11/05/2024,39,106,106,499.996
11/05/2024,40,110,110,491.732
11/05/2024,41,84,84,41.075
11/05/2024,42,74.12,74.12,-29.582
11/05/2024,43,43.12351,43.12351,-301.964
11/05/2024,44,33.31145,33.31145,-596.484
11/05/2024,45,32.43389,32.43389,-789.116
11/05/2024,46,20,20,-552.423
11/05/2024,47,15.15,15.15,-417.092
11/05/2024,48,23.29,23.29,-100.607
12/05/2024,1,80.03,80.03,44.836
12/05/2024,2,13.12,13.12,-111.78
12/05/2024,3,79,79,20.466
12/05/2024,4,66.96,66.96,42.322
12/05/2024,5,-0.51,-0.51,-271.666
12/05/2024,6,-1.72,-1.72,-352.864
12/05/2024,7,9.27,9.27,-149.972
12/05/2024,8,9.27,9.27,-179.732
12/05/2024,9,10.5,10.5,-82.782
12/05/2024,10,10.13,10.13,-103.71
12/05/2024,11,-2.99,-2.99,-161.64
12/05/2024,12,-2.99,-2.99,-159.416
12/05/2024,13,-13,-13,-444.004
12/05/2024,14,-12.83962,-12.83962,-428.961
12/05/2024,15,-17,-17,-170.281
12/05/2024,16,-13.88,-13.88,-57.803
12/05/2024,17,-22.64,-22.64,-44.174
12/05/2024,18,83.45,83.45,223.936
12/05/2024,19,83.45,83.45,295.335
12/05/2024,20,-22.64,-22.64,-96.468
12/05/2024,21,-22.64,-22.64,-56.437
12/05/2024,22,47.05445,47.05445,24.989
12/05/2024,23,-22.64,-22.64,-72.03
12/05/2024,24,-22.64,-22.64,-207.481
12/05/2024,25,82,82,5.789
12/05/2024,26,83.45,83.45,296.721
12/05/2024,27,82,82,219.604
12/05/2024,28,-22.64,-22.64,-19.759
12/05/2024,29,-22.64,-22.64,-236.203
12/05/2024,30,-22.64,-22.64,-249.521
12/05/2024,31,-59.95,-59.95,-389.796
12/05/2024,32,-22.64,-22.64,-309.974
12/05/2024,33,6.9,6.9,-225.112
12/05/2024,34,50,50,-18.339
12/05/2024,35,84,84,33.213
12/05/2024,36,92,92,237.942
12/05/2024,37,90,90,38.463
12/05/2024,38,97.9,97.9,523.57
12/05/2024,39,97.9,97.9,718.412
12/05/2024,40,97.9,97.9,713.265
12/05/2024,41,97.9,97.9,519.682
12/05/2024,42,97.9,97.9,391.002
12/05/2024,43,97.9,97.9,613.842
12/05/2024,44,90,90,375.84
12/05/2024,45,35.81,35.81,-102.991
12/05/2024,46,35.81,35.81,-92.663
12/05/2024,47,81.69864,81.69864,67.002
12/05/2024,48,29.21,29.21,-94.967
13/05/2024,1,82.58,82.58,226.205
13/05/2024,2,89,89,473.12
13/05/2024,3,89,89,476.434
13/05/2024,4,88.37147,88.37147,248.268
13/05/2024,5,82,82,79.836
13/05/2024,6,88,88,184.427
13/05/2024,7,82,82,152.493
13/05/2024,8,83,83,345.311
13/05/2024,9,85,85,449.992
13/05/2024,10,90.6,90.6,807.886
13/05/2024,11,104,104,545.71
13/05/2024,12,84,84,227
13/05/2024,13,109.5,109.5,493.931
13/05/2024,14,115.8,115.8,821.742
13/05/2024,15,104,104,559.411
13/05/2024,16,99.6,99.6,420.622
13/05/2024,17,99.6,99.6,394.443
13/05/2024,18,99.6,99.6,370.846
13/05/2024,19,93,93,332.989
13/05/2024,20,93,93,93.014
13/05/2024,21,93,93,54.092
13/05/2024,22,93,93,318.398
13/05/2024,23,93,93,283.441
13/05/2024,24,93,93,371.622
13/05/2024,25,93,93,176.966
13/05/2024,26,71.59,71.59,-12.526
13/05/2024,27,85.1,85.1,3.65
13/05/2024,28,88,88,96.391
13/05/2024,29,87.95,87.95,217.481
13/05/2024,30,87.95,87.95,483.725
13/05/2024,31,86.45,86.45,235.882
13/05/2024,32,86.5,86.5,343.039
13/05/2024,33,86.42,86.42,270.283
13/05/2024,34,86.42,86.42,466.487
13/05/2024,35,88.4,88.4,796.593
13/05/2024,36,93,93,650.836
13/05/2024,37,106,106,476.678
13/05/2024,38,106,106,393.287
13/05/2024,39,106,106,380.055
13/05/2024,40,106,106,231.889
13/05/2024,41,105.9,105.9,34.515
13/05/2024,42,105.9,105.9,110.813
13/05/2024,43,85,85,34.253
13/05/2024,44,82,82,61.747
13/05/2024,45,79.9,79.9,118.934
13/05/2024,46,82,82,389.54
13/05/2024,47,81,81,294.832
13/05/2024,48,82,82,266.509
14/05/2024,1,82,82,266.731
14/05/2024,2,84,84,559.094
14/05/2024,3,82,82,340.956
14/05/2024,4,70.48,70.48,-14.122
14/05/2024,5,87.76667,87.76667,348.268
14/05/2024,6,98.5,98.5,315.492
14/05/2024,7,87.8,87.8,368.487
14/05/2024,8,87.5,87.5,338.068
14/05/2024,9,84,84,52.436
14/05/2024,10,40,40,-84.534
14/05/2024,11,15,15,-393.488
14/05/2024,12,40,40,-289.877
14/05/2024,13,10.5,10.5,-379.454
14/05/2024,14,10.5,10.5,-507.408
14/05/2024,15,40,40,-758.359
14/05/2024,16,40,40,-733.995
14/05/2024,17,45,45,-500.71
14/05/2024,18,45,45,-424.986
14/05/2024,19,92,92,80.586
14/05/2024,20,92,92,73.147
14/05/2024,21,92,92,36.424
14/05/2024,22,92,92,260.593
14/05/2024,23,92,92,537.975
14/05/2024,24,89.6,89.6,557.136
14/05/2024,25,85.96,85.96,544.069
14/05/2024,26,91.5,91.5,381.113
14/05/2024,27,90,90,285.258
14/05/2024,28,86,86,66.253
14/05/2024,29,89.85,89.85,207.029
14/05/2024,30,85.9,85.9,178.808
14/05/2024,31,85,85,185.042
14/05/2024,32,88,88,283.95
14/05/2024,33,98.6,98.6,355.834
14/05/2024,34,82.21984,82.21984,7.812
14/05/2024,35,105,105,84.95
14/05/2024,36,100.49981,100.49981,29.764
14/05/2024,37,115,115,26.944
14/05/2024,38,65.27,65.27,-149.833
14/05/2024,39,100.35686,100.35686,28.364
14/05/2024,40,117,117,289.515
14/05/2024,41,100.5,100.5,62.106
14/05/2024,42,100,100,18.727
14/05/2024,43,101,101,86.784
14/05/2024,44,40,40,-192.684
14/05/2024,45,10.5,10.5,-260.435
14/05/2024,46,96,96,138.917
14/05/2024,47,85,85,9.942
14/05/2024,48,72.15,72.15,-116.717
15/05/2024,1,72.56,72.56,-13.424
15/05/2024,2,84,84,32.305
15/05/2024,3,85,85,258.505
15/05/2024,4,85,85,263.432
15/05/2024,5,71.82,71.82,-91.356
15/05/2024,6,51.35,51.35,-145.695
15/05/2024,7,84,84,124.941
15/05/2024,8,84,84,147.799
15/05/2024,9,84,84,87.184
15/05/2024,10,84,84,86.748
15/05/2024,11,84,84,34.032
15/05/2024,12,85,85,75.29
15/05/2024,13,78.51,78.51,-28.322
15/05/2024,14,96.69,96.69,235.078
15/05/2024,15,96.69,96.69,327.658
15/05/2024,16,94,94,353.788
15/05/2024,17,94,94,166.959
15/05/2024,18,94,94,153.063
15/05/2024,19,94,94,228.012
15/05/2024,20,94,94,103.367
15/05/2024,21,30,30,-3.681
15/05/2024,22,30,30,-50.856
15/05/2024,23,51.35,51.35,-138.644
15/05/2024,24,51.35,51.35,-195.472
15/05/2024,25,51.35,51.35,-286.753
15/05/2024,26,50.69,50.69,-332.81
15/05/2024,27,83.9,83.9,50.241
15/05/2024,28,51.35,51.35,-145.6
15/05/2024,29,83,83,28.061
15/05/2024,30,51.49,51.49,-76.645
15/05/2024,31,83,83,28.608
15/05/2024,32,70.07,70.07,-121.959
15/05/2024,33,46.21,46.21,-143.623
15/05/2024,34,73.13,73.13,-142.464
15/05/2024,35,61.92,61.92,-251.052
15/05/2024,36,73.32,73.32,-52.179
15/05/2024,37,103.5,103.5,19.233
15/05/2024,38,103.5,103.5,24.806
15/05/2024,39,109.6,109.6,265.646
15/05/2024,40,108,108,88.633
15/05/2024,41,99.57,99.57,19.043
15/05/2024,42,103.92,103.92,35.621
15/05/2024,43,103,103,45.179
15/05/2024,44,63.11,63.11,-69.212
15/05/2024,45,56,56,-14.482
15/05/2024,46,98,98,120.941
15/05/2024,47,98,98,115.574
15/05/2024,48,111,111,242.424
16/05/2024,1,84.9,84.9,3.271
16/05/2024,2,60,60,-13.55
16/05/2024,3,52,52,-165.34
16/05/2024,4,56,56,-22.021
16/05/2024,5,52,52,-185.38
16/05/2024,6,52,52,-167.926
16/05/2024,7,64.66,64.66,-129.897
16/05/2024,8,84,84,12.763
16/05/2024,9,52.63,52.63,-87.681
16/05/2024,10,52.63,52.63,-15.15
16/05/2024,11,96.9,96.9,107.736
16/05/2024,12,52.5,52.5,-93.742
16/05/2024,13,52.5,52.5,-67.124
16/05/2024,14,52.5,52.5,-118.226
16/05/2024,15,52.53,52.53,-172.403
16/05/2024,16,86.32,86.32,-115.476
16/05/2024,17,94,94,195.451
16/05/2024,18,94,94,210.588
16/05/2024,19,103,103,463.55
16/05/2024,20,104,104,604.568
16/05/2024,21,104,104,503.529
16/05/2024,22,100,100,432.38
16/05/2024,23,96.5,96.5,250.339
16/05/2024,24,86.47,86.47,-70.154
16/05/2024,25,84.79,84.79,-61.214
16/05/2024,26,80.71,80.71,-90.154
16/05/2024,27,84,84,4.371
16/05/2024,28,94.9,94.9,42.595
16/05/2024,29,94.6,94.6,75.318
16/05/2024,30,77.97,77.97,-3.096
16/05/2024,31,55,55,-267.958
16/05/2024,32,48.6,48.6,-361.916
16/05/2024,33,60,60,-344.766
16/05/2024,34,50,50,-445.795
16/05/2024,35,53.7,53.7,-98.304
16/05/2024,36,104.5,104.5,57.212
16/05/2024,37,53.72,53.72,-89.874
16/05/2024,38,104.5,104.5,58.12
16/05/2024,39,54,54,-9.881
16/05/2024,40,104.5,104.5,74.229
16/05/2024,41,104.5,104.5,208.489
16/05/2024,42,104.5,104.5,102.713
16/05/2024,43,104.5,104.5,311.724
16/05/2024,44,104.5,104.5,63.833
16/05/2024,45,54,54,-442.453
16/05/2024,46,53.5,53.5,-283.013
16/05/2024,47,54,54,-459.949
16/05/2024,48,54.05,54.05,-198.988
17/05/2024,1,53.8,53.8,-360.786
17/05/2024,2,53.8,53.8,-394.335
17/05/2024,3,53.8,53.8,-247.416
17/05/2024,4,53.8,53.8,-161.182
17/05/2024,5,53.8,53.8,-110.654
17/05/2024,6,53.8,53.8,-156.364
17/05/2024,7,50.1,50.1,-224.581
17/05/2024,8,50.1,50.1,-188.347
17/05/2024,9,59.35,59.35,26.23
17/05/2024,10,50.1,50.1,-231.642
17/05/2024,11,50.1,50.1,-360.58
17/05/2024,12,50.1,50.1,-294.099
17/05/2024,13,53.33,53.33,-104.956
17/05/2024,14,53.81,53.81,-96.134
17/05/2024,15,75.19,75.19,-132.64
17/05/2024,16,93,93,191.788
17/05/2024,17,93,93,290.295
17/05/2024,18,93,93,77.369
17/05/2024,19,78.07,78.07,-9.221
17/05/2024,20,54,54,-254.04
17/05/2024,21,53.55,53.55,-295.756
17/05/2024,22,53.81848,53.81848,-188.994
17/05/2024,23,66.84,66.84,-187.951
17/05/2024,24,65.28,65.28,-121.422
17/05/2024,25,63.77,63.77,-371.463
17/05/2024,26,54.1,54.1,-408.238
17/05/2024,27,54.1,54.1,-314.491
17/05/2024,28,55,55,-308.839
17/05/2024,29,89.95,89.95,96.202
17/05/2024,30,89.95,89.95,179.977
17/05/2024,31,71.32,71.32,-11.83
17/05/2024,32,75.84,75.84,-61.971
17/05/2024,33,93,93,23.241
17/05/2024,34,55.5,55.5,-111.526
17/05/2024,35,70,70,11.317
17/05/2024,36,55.5,55.5,-40.156
17/05/2024,37,55.5,55.5,-178.361
17/05/2024,38,55.5,55.5,-140.753
17/05/2024,39,55,55,-84.447
17/05/2024,40,55.62,55.62,-38.642
17/05/2024,41,55.65,55.65,-20.393
17/05/2024,42,55.65,55.65,-45.605
17/05/2024,43,55.65,55.65,-1.675
17/05/2024,44,98.23962,98.23962,75.235
17/05/2024,45,68.61,68.61,-20.267
17/05/2024,46,89,89,69.746
17/05/2024,47,88,88,65.621
17/05/2024,48,89,89,225.38
18/05/2024,1,89,89,231.449
18/05/2024,2,87.75,87.75,114.171
18/05/2024,3,89,89,285.554
18/05/2024,4,87.75,87.75,70.868
18/05/2024,5,60.24,60.24,-172.774
18/05/2024,6,59.76,59.76,-312.837
