Settlement Date,Settlement Period,Market Index Data Provider Id,Market Index Volume (MWh),Market Index Price (£/MWh)
19 March 2025,28,N2EXMIDP,0,0
19 March 2025,29,APXMIDP ,4139.8,101.67
19 March 2025,29,N2EXMIDP,0,0
19 March 2025,30,APXMIDP ,3506.55,99.98
19 March 2025,30,N2EXMIDP,0,0
19 March 2025,31,APXMIDP ,1791.65,110.17
19 March 2025,31,N2EXMIDP,0,0
19 March 2025,32,APXMIDP ,1743.95,110.44
19 March 2025,32,N2EXMIDP,32.5,84.26
19 March 2025,33,APXMIDP ,1378.2,121.6
19 March 2025,33,N2EXMIDP,80,129.22
19 March 2025,34,APXMIDP ,1184.2,126.11
19 March 2025,34,N2EXMIDP,52.5,140.95
19 March 2025,35,APXMIDP ,973.95,153.56
19 March 2025,35,N2EXMIDP,140.05,166.66
19 March 2025,36,APXMIDP ,960.8,155.11
19 March 2025,36,N2EXMIDP,170.05,177.9
19 March 2025,37,APXMIDP ,861.6,156.55
19 March 2025,37,N2EXMIDP,212.95,184.56
19 March 2025,38,APXMIDP ,875.75,156.83
19 March 2025,38,N2EXMIDP,192.9,186.13
19 March 2025,39,APXMIDP ,951.85,181.68
19 March 2025,39,N2EXMIDP,230,166.39
19 March 2025,40,APXMIDP ,1689.95,177.48
19 March 2025,40,N2EXMIDP,170,161.65
19 March 2025,41,APXMIDP ,2809.2,129.26
19 March 2025,41,N2EXMIDP,145,160.38
19 March 2025,42,APXMIDP ,3172.35,147.56
19 March 2025,42,N2EXMIDP,147.15,160.43
19 March 2025,43,APXMIDP ,3956,126.37
19 March 2025,43,N2EXMIDP,0,0
19 March 2025,44,APXMIDP ,2962.25,105.38
19 March 2025,44,N2EXMIDP,0,0
19 March 2025,45,APXMIDP ,3306.35,103.17
19 March 2025,45,N2EXMIDP,0,0
19 March 2025,46,APXMIDP ,3613.65,115.16
19 March 2025,46,N2EXMIDP,0,0
19 March 2025,47,APXMIDP ,3178.05,121.15
19 March 2025,47,N2EXMIDP,0,0
19 March 2025,48,APXMIDP ,1857.65,115.72
19 March 2025,48,N2EXMIDP,0,0
20 March 2025,1,APXMIDP ,1450.6,110.21
20 March 2025,1,N2EXMIDP,0,0
20 March 2025,2,APXMIDP ,1733.35,115.09
20 March 2025,2,N2EXMIDP,0,0
20 March 2025,3,APXMIDP ,1855.95,109.38
20 March 2025,3,N2EXMIDP,0,0
20 March 2025,4,APXMIDP ,1650.65,105.03
20 March 2025,4,N2EXMIDP,0,0
20 March 2025,5,APXMIDP ,1832.65,107.62
20 March 2025,5,N2EXMIDP,0,0
20 March 2025,6,APXMIDP ,2436.6,110.41
20 March 2025,6,N2EXMIDP,0,0
20 March 2025,7,APXMIDP ,1897.65,104.82
20 March 2025,7,N2EXMIDP,0,0
20 March 2025,8,APXMIDP ,2177.55,98.35
20 March 2025,8,N2EXMIDP,0,0
20 March 2025,9,APXMIDP ,1280.5,110.9
20 March 2025,9,N2EXMIDP,0,0
20 March 2025,10,APXMIDP ,1957,105.64
20 March 2025,10,N2EXMIDP,0,0
20 March 2025,11,APXMIDP ,1597.25,122.28
20 March 2025,11,N2EXMIDP,0,0
20 March 2025,12,APXMIDP ,1351.25,126.53
20 March 2025,12,N2EXMIDP,0,0
20 March 2025,13,APXMIDP ,2016.15,116.46
20 March 2025,13,N2EXMIDP,0,0
20 March 2025,14,APXMIDP ,2191.25,124.54
20 March 2025,14,N2EXMIDP,0,0
20 March 2025,15,APXMIDP ,2121.7,132.5
20 March 2025,15,N2EXMIDP,0,0
20 March 2025,16,APXMIDP ,2439.45,128.36
20 March 2025,16,N2EXMIDP,0,0
20 March 2025,17,APXMIDP ,2137,127.66
20 March 2025,17,N2EXMIDP,0,0
20 March 2025,18,APXMIDP ,1946.2,121.51
20 March 2025,18,N2EXMIDP,0,0
20 March 2025,19,APXMIDP ,2058.5,111.96
20 March 2025,19,N2EXMIDP,0,0
20 March 2025,20,APXMIDP ,1586.9,100.32
20 March 2025,20,N2EXMIDP,0,0
20 March 2025,21,APXMIDP ,2016.95,92.56
20 March 2025,21,N2EXMIDP,0,0
20 March 2025,22,APXMIDP ,1855,93.4
20 March 2025,22,N2EXMIDP,0,0
20 March 2025,23,APXMIDP ,1853.6,90.24
20 March 2025,23,N2EXMIDP,0,0
20 March 2025,24,APXMIDP ,1922.85,84.15
20 March 2025,24,N2EXMIDP,0,0
20 March 2025,25,APXMIDP ,2004.65,85.67
20 March 2025,25,N2EXMIDP,0,0
20 March 2025,26,APXMIDP ,1851.75,84.65
20 March 2025,26,N2EXMIDP,0,0
20 March 2025,27,APXMIDP ,2056.3,87.52
20 March 2025,27,N2EXMIDP,0,0
20 March 2025,28,APXMIDP ,2118,85.04
20 March 2025,28,N2EXMIDP,0,0
20 March 2025,29,APXMIDP ,2267.5,83.69
20 March 2025,29,N2EXMIDP,0,0
20 March 2025,30,APXMIDP ,2144.5,83.81
20 March 2025,30,N2EXMIDP,0,0
20 March 2025,31,APXMIDP ,1707.65,89.73
20 March 2025,31,N2EXMIDP,0,0
20 March 2025,32,APXMIDP ,2030.2,88.14
20 March 2025,32,N2EXMIDP,0,0
20 March 2025,33,APXMIDP ,3111.9,103.93
20 March 2025,33,N2EXMIDP,0,0
20 March 2025,34,APXMIDP ,3177.05,124.99
20 March 2025,34,N2EXMIDP,0,0
20 March 2025,35,APXMIDP ,3035.85,125.78
20 March 2025,35,N2EXMIDP,0,0
20 March 2025,36,APXMIDP ,3657.75,126.44
20 March 2025,36,N2EXMIDP,0,0
20 March 2025,37,APXMIDP ,4382.85,136.7
20 March 2025,37,N2EXMIDP,0,0
20 March 2025,38,APXMIDP ,4521.35,142.77
20 March 2025,38,N2EXMIDP,0,0
20 March 2025,39,APXMIDP ,4824.9,125.86
20 March 2025,39,N2EXMIDP,0,0
20 March 2025,40,APXMIDP ,3484.4,111.89
20 March 2025,40,N2EXMIDP,0,0
20 March 2025,41,APXMIDP ,2895.75,104.04
20 March 2025,41,N2EXMIDP,0,0
20 March 2025,42,APXMIDP ,2895.7,100.66
20 March 2025,42,N2EXMIDP,0,0
20 March 2025,43,APXMIDP ,3091.6,94.69
20 March 2025,43,N2EXMIDP,0,0
20 March 2025,44,APXMIDP ,3345.3,95.61
20 March 2025,44,N2EXMIDP,0,0
20 March 2025,45,APXMIDP ,3263.75,94.67
20 March 2025,45,N2EXMIDP,0,0
20 March 2025,46,APXMIDP ,3844.15,93.34
20 March 2025,46,N2EXMIDP,0,0
20 March 2025,47,APXMIDP ,2313.6,93.44
20 March 2025,47,N2EXMIDP,0,0
20 March 2025,48,APXMIDP ,1920.9,97.24
20 March 2025,48,N2EXMIDP,0,0
21 March 2025,1,APXMIDP ,1945.55,92.61
21 March 2025,1,N2EXMIDP,0,0
21 March 2025,2,APXMIDP ,1734.55,95.19
21 March 2025,2,N2EXMIDP,0,0
21 March 2025,3,APXMIDP ,1418.35,94.5
21 March 2025,3,N2EXMIDP,0,0
21 March 2025,4,APXMIDP ,1688.65,91.24
21 March 2025,4,N2EXMIDP,0,0
21 March 2025,5,APXMIDP ,1866.6,89.67
21 March 2025,5,N2EXMIDP,0,0
21 March 2025,6,APXMIDP ,1829.35,86.41
21 March 2025,6,N2EXMIDP,0,0
21 March 2025,7,APXMIDP ,2453.1,81.76
21 March 2025,7,N2EXMIDP,0,0
21 March 2025,8,APXMIDP ,2646.4,83.9
21 March 2025,8,N2EXMIDP,0,0
21 March 2025,9,APXMIDP ,2211.35,87.31
21 March 2025,9,N2EXMIDP,0,0
21 March 2025,10,APXMIDP ,2883.9,88.21
21 March 2025,10,N2EXMIDP,0,0
21 March 2025,11,APXMIDP ,2864.65,92.33
21 March 2025,11,N2EXMIDP,0,0
21 March 2025,12,APXMIDP ,2856.45,100.85
21 March 2025,12,N2EXMIDP,0,0
21 March 2025,13,APXMIDP ,2876.55,103.76
21 March 2025,13,N2EXMIDP,0,0
21 March 2025,14,APXMIDP ,3256.5,105.81
21 March 2025,14,N2EXMIDP,0,0
21 March 2025,15,APXMIDP ,2905.6,84.34
21 March 2025,15,N2EXMIDP,0,0
21 March 2025,16,APXMIDP ,3010.05,87.93
21 March 2025,16,N2EXMIDP,0,0
21 March 2025,17,APXMIDP ,2900.5,84.77
21 March 2025,17,N2EXMIDP,0,0
21 March 2025,18,APXMIDP ,3149.4,91.8
21 March 2025,18,N2EXMIDP,0,0
21 March 2025,19,APXMIDP ,3291.25,91.54
21 March 2025,19,N2EXMIDP,0,0
21 March 2025,20,APXMIDP ,3032.15,94.49
21 March 2025,20,N2EXMIDP,0,0
21 March 2025,21,APXMIDP ,3210.65,96.51
21 March 2025,21,N2EXMIDP,0,0
21 March 2025,22,APXMIDP ,3438.2,94.38
21 March 2025,22,N2EXMIDP,0,0
21 March 2025,23,APXMIDP ,3761.7,85.62
21 March 2025,23,N2EXMIDP,0,0
21 March 2025,24,APXMIDP ,4018.15,85.1
21 March 2025,24,N2EXMIDP,0,0
21 March 2025,25,APXMIDP ,4093.25,73.1
21 March 2025,25,N2EXMIDP,0,0
21 March 2025,26,APXMIDP ,3950.35,65.49
21 March 2025,26,N2EXMIDP,0,0
21 March 2025,27,APXMIDP ,3786.35,60.39
21 March 2025,27,N2EXMIDP,0,0
21 March 2025,28,APXMIDP ,3474,59.16
21 March 2025,28,N2EXMIDP,0,0
21 March 2025,29,APXMIDP ,3532.6,58.91
21 March 2025,29,N2EXMIDP,0,0
21 March 2025,30,APXMIDP ,3459.9,57.75
21 March 2025,30,N2EXMIDP,0,0
21 March 2025,31,APXMIDP ,2691.25,73.26
21 March 2025,31,N2EXMIDP,0,0
21 March 2025,32,APXMIDP ,2796.6,80.71
21 March 2025,32,N2EXMIDP,0,0
21 March 2025,33,APXMIDP ,2780,95.28
21 March 2025,33,N2EXMIDP,0,0
21 March 2025,34,APXMIDP ,2566.2,104.91
21 March 2025,34,N2EXMIDP,0,0
21 March 2025,35,APXMIDP ,3006.55,116.69
21 March 2025,35,N2EXMIDP,0,0
21 March 2025,36,APXMIDP ,2952.25,120.01
21 March 2025,36,N2EXMIDP,0,0
21 March 2025,37,APXMIDP ,3799.65,121.31
21 March 2025,37,N2EXMIDP,0,0
21 March 2025,38,APXMIDP ,3759.4,120.69
21 March 2025,38,N2EXMIDP,0,0
21 March 2025,39,APXMIDP ,3296.5,114.73
21 March 2025,39,N2EXMIDP,0,0
21 March 2025,40,APXMIDP ,3028.4,114.01
21 March 2025,40,N2EXMIDP,0,0
21 March 2025,41,APXMIDP ,3061.7,109.46
21 March 2025,41,N2EXMIDP,0,0
21 March 2025,42,APXMIDP ,3293.5,101.94
21 March 2025,42,N2EXMIDP,0,0
21 March 2025,43,APXMIDP ,2376.15,100.82
21 March 2025,43,N2EXMIDP,0,0
21 March 2025,44,APXMIDP ,2226.95,98.71
21 March 2025,44,N2EXMIDP,0,0
21 March 2025,45,APXMIDP ,2388.7,102
21 March 2025,45,N2EXMIDP,0,0
21 March 2025,46,APXMIDP ,2548.65,93.05
21 March 2025,46,N2EXMIDP,0,0
21 March 2025,47,APXMIDP ,2720.4,83.92
21 March 2025,47,N2EXMIDP,0,0
21 March 2025,48,APXMIDP ,2675.6,76.79
21 March 2025,48,N2EXMIDP,0,0
22 March 2025,1,APXMIDP ,2360.3,70.61
22 March 2025,1,N2EXMIDP,0,0
22 March 2025,2,APXMIDP ,2194.95,78.81
22 March 2025,2,N2EXMIDP,0,0
22 March 2025,3,APXMIDP ,2013.75,71.79
22 March 2025,3,N2EXMIDP,0,0
22 March 2025,4,APXMIDP ,2108.15,70.21
22 March 2025,4,N2EXMIDP,0,0
22 March 2025,5,APXMIDP ,2294.5,70.02
22 March 2025,5,N2EXMIDP,0,0
22 March 2025,6,APXMIDP ,2262.6,68.17
22 March 2025,6,N2EXMIDP,0,0
22 March 2025,7,APXMIDP ,2498.15,51.8
22 March 2025,7,N2EXMIDP,0,0
22 March 2025,8,APXMIDP ,2562.35,43.66
22 March 2025,8,N2EXMIDP,0,0
22 March 2025,9,APXMIDP ,2388.15,49.05
22 March 2025,9,N2EXMIDP,0,0
22 March 2025,10,APXMIDP ,2471.1,49.41
22 March 2025,10,N2EXMIDP,0,0
22 March 2025,11,APXMIDP ,2488.5,37.11
22 March 2025,11,N2EXMIDP,0,0
22 March 2025,12,APXMIDP ,2452.95,36.3
22 March 2025,12,N2EXMIDP,0,0
22 March 2025,13,APXMIDP ,2363.55,51.22
22 March 2025,13,N2EXMIDP,0,0
22 March 2025,14,APXMIDP ,2244.65,52.36
22 March 2025,14,N2EXMIDP,0,0
22 March 2025,15,APXMIDP ,2286.5,72.45
22 March 2025,15,N2EXMIDP,0,0
22 March 2025,16,APXMIDP ,2796.45,81.74
22 March 2025,16,N2EXMIDP,0,0
22 March 2025,17,APXMIDP ,2288.7,85.97
22 March 2025,17,N2EXMIDP,0,0
22 March 2025,18,APXMIDP ,2438.7,93.4
22 March 2025,18,N2EXMIDP,0,0
22 March 2025,19,APXMIDP ,2719.15,97.83
22 March 2025,19,N2EXMIDP,0,0
22 March 2025,20,APXMIDP ,2332.4,101.44
22 March 2025,20,N2EXMIDP,0,0
22 March 2025,21,APXMIDP ,2486.15,101.84
22 March 2025,21,N2EXMIDP,0,0
22 March 2025,22,APXMIDP ,2648.9,101.3
22 March 2025,22,N2EXMIDP,0,0
22 March 2025,23,APXMIDP ,2267.25,104
22 March 2025,23,N2EXMIDP,0,0
22 March 2025,24,APXMIDP ,2055.5,102.42
22 March 2025,24,N2EXMIDP,0,0
22 March 2025,25,APXMIDP ,2427.95,96.01
22 March 2025,25,N2EXMIDP,0,0
22 March 2025,26,APXMIDP ,2798.45,98.79
22 March 2025,26,N2EXMIDP,0,0
22 March 2025,27,APXMIDP ,3071.2,98.15
22 March 2025,27,N2EXMIDP,0,0
22 March 2025,28,APXMIDP ,2786.1,100.32
22 March 2025,28,N2EXMIDP,0,0
22 March 2025,29,APXMIDP ,2605.9,100.56
22 March 2025,29,N2EXMIDP,0,0
22 March 2025,30,APXMIDP ,2850.85,100.93
22 March 2025,30,N2EXMIDP,0,0
22 March 2025,31,APXMIDP ,1809.85,102.64
22 March 2025,31,N2EXMIDP,0,0
22 March 2025,32,APXMIDP ,2098.4,100.78
22 March 2025,32,N2EXMIDP,0,0
22 March 2025,33,APXMIDP ,2782.6,100.52
22 March 2025,33,N2EXMIDP,0,0
22 March 2025,34,APXMIDP ,2650,108.36
22 March 2025,34,N2EXMIDP,0,0
22 March 2025,35,APXMIDP ,2234.5,123.96
22 March 2025,35,N2EXMIDP,0,0
22 March 2025,36,APXMIDP ,2120.05,128.09
22 March 2025,36,N2EXMIDP,0,0
22 March 2025,37,APXMIDP ,2039.6,130.72
22 March 2025,37,N2EXMIDP,0,0
22 March 2025,38,APXMIDP ,2292.9,133.76
22 March 2025,38,N2EXMIDP,0,0
22 March 2025,39,APXMIDP ,2582.7,131.06
22 March 2025,39,N2EXMIDP,0,0
22 March 2025,40,APXMIDP ,2192.15,125.08
22 March 2025,40,N2EXMIDP,0,0
22 March 2025,41,APXMIDP ,2713.65,113.69
22 March 2025,41,N2EXMIDP,0,0
22 March 2025,42,APXMIDP ,2532.45,102.32
22 March 2025,42,N2EXMIDP,0,0
22 March 2025,43,APXMIDP ,2350.2,99.41
22 March 2025,43,N2EXMIDP,0,0
22 March 2025,44,APXMIDP ,2545.65,103
22 March 2025,44,N2EXMIDP,0,0
22 March 2025,45,APXMIDP ,2705.3,96.13
22 March 2025,45,N2EXMIDP,0,0
22 March 2025,46,APXMIDP ,2695.8,98.46
22 March 2025,46,N2EXMIDP,0,0
22 March 2025,47,APXMIDP ,2182.6,97.29
22 March 2025,47,N2EXMIDP,0,0
22 March 2025,48,APXMIDP ,2234.25,99.87
22 March 2025,48,N2EXMIDP,0,0
23 March 2025,1,APXMIDP ,2502.75,100.17
23 March 2025,1,N2EXMIDP,0,0
23 March 2025,2,APXMIDP ,2210,99.04
23 March 2025,2,N2EXMIDP,0,0
23 March 2025,3,APXMIDP ,1732.85,99.71
23 March 2025,3,N2EXMIDP,0,0
23 March 2025,4,APXMIDP ,1681.9,95.95
23 March 2025,4,N2EXMIDP,0,0
23 March 2025,5,APXMIDP ,1790.3,93.54
23 March 2025,5,N2EXMIDP,0,0
23 March 2025,6,APXMIDP ,1761.35,90.57
23 March 2025,6,N2EXMIDP,0,0
23 March 2025,7,APXMIDP ,1708.15,87.1
23 March 2025,7,N2EXMIDP,0,0
23 March 2025,8,APXMIDP ,1639.7,86.44
23 March 2025,8,N2EXMIDP,0,0
23 March 2025,9,APXMIDP ,1760.25,81.33
23 March 2025,9,N2EXMIDP,0,0
23 March 2025,10,APXMIDP ,2024.9,74.45
23 March 2025,10,N2EXMIDP,0,0
23 March 2025,11,APXMIDP ,1599.7,82.35
23 March 2025,11,N2EXMIDP,0,0
23 March 2025,12,APXMIDP ,1753,83.47
23 March 2025,12,N2EXMIDP,0,0
23 March 2025,13,APXMIDP ,2121.2,85.78
23 March 2025,13,N2EXMIDP,0,0
23 March 2025,14,APXMIDP ,1902.85,87.22
23 March 2025,14,N2EXMIDP,0,0
23 March 2025,15,APXMIDP ,2090.65,92.31
23 March 2025,15,N2EXMIDP,0,0
23 March 2025,16,APXMIDP ,2267.9,87.8
23 March 2025,16,N2EXMIDP,0,0
23 March 2025,17,APXMIDP ,2175.8,85.68
23 March 2025,17,N2EXMIDP,0,0
23 March 2025,18,APXMIDP ,2426.3,87.78
23 March 2025,18,N2EXMIDP,0,0
23 March 2025,19,APXMIDP ,2187.95,83.65
23 March 2025,19,N2EXMIDP,0,0
23 March 2025,20,APXMIDP ,2543.85,93.23
23 March 2025,20,N2EXMIDP,0,0
23 March 2025,21,APXMIDP ,2492.55,93.89
23 March 2025,21,N2EXMIDP,0,0
23 March 2025,22,APXMIDP ,2776,96.42
23 March 2025,22,N2EXMIDP,0,0
23 March 2025,23,APXMIDP ,2107.45,103.85
23 March 2025,23,N2EXMIDP,0,0
23 March 2025,24,APXMIDP ,1877,109.1
23 March 2025,24,N2EXMIDP,0,0
23 March 2025,25,APXMIDP ,1859.65,113.95
23 March 2025,25,N2EXMIDP,0,0
23 March 2025,26,APXMIDP ,2110.75,113.08
23 March 2025,26,N2EXMIDP,0,0
23 March 2025,27,APXMIDP ,2436.5,109.73
23 March 2025,27,N2EXMIDP,0,0
23 March 2025,28,APXMIDP ,2496.25,102.3
23 March 2025,28,N2EXMIDP,0,0
23 March 2025,29,APXMIDP ,2570.9,98.12
23 March 2025,29,N2EXMIDP,0,0
23 March 2025,30,APXMIDP ,2843.65,97.28
23 March 2025,30,N2EXMIDP,0,0
23 March 2025,31,APXMIDP ,1769.4,91.81
23 March 2025,31,N2EXMIDP,0,0
23 March 2025,32,APXMIDP ,1798.9,91.39
23 March 2025,32,N2EXMIDP,0,0
23 March 2025,33,APXMIDP ,2097.55,98.8
23 March 2025,33,N2EXMIDP,0,0
23 March 2025,34,APXMIDP ,1846.55,116.28
23 March 2025,34,N2EXMIDP,0,0
23 March 2025,35,APXMIDP ,1841.95,122.37
23 March 2025,35,N2EXMIDP,0,0
23 March 2025,36,APXMIDP ,1730,125.83
23 March 2025,36,N2EXMIDP,0,0
23 March 2025,37,APXMIDP ,1821.75,119.9
23 March 2025,37,N2EXMIDP,0,0
23 March 2025,38,APXMIDP ,1902.1,121.21
23 March 2025,38,N2EXMIDP,0,0
23 March 2025,39,APXMIDP ,1719.65,126.08
23 March 2025,39,N2EXMIDP,0,0
23 March 2025,40,APXMIDP ,1501.8,122.46
23 March 2025,40,N2EXMIDP,0,0
23 March 2025,41,APXMIDP ,1265.6,120.45
23 March 2025,41,N2EXMIDP,0,0
23 March 2025,42,APXMIDP ,1483.6,108.58
23 March 2025,42,N2EXMIDP,0,0
23 March 2025,43,APXMIDP ,1464.5,105.34
23 March 2025,43,N2EXMIDP,0,0
23 March 2025,44,APXMIDP ,1856.7,107.95
23 March 2025,44,N2EXMIDP,0,0
23 March 2025,45,APXMIDP ,2108.7,102.23
23 March 2025,45,N2EXMIDP,0,0
23 March 2025,46,APXMIDP ,1766.65,101.68
23 March 2025,46,N2EXMIDP,0,0
23 March 2025,47,APXMIDP ,1446.9,103.02
23 March 2025,47,N2EXMIDP,0,0
23 March 2025,48,APXMIDP ,1283.3,92.65
23 March 2025,48,N2EXMIDP,0,0
24 March 2025,1,APXMIDP ,1402.9,89.49
24 March 2025,1,N2EXMIDP,0,0
24 March 2025,2,APXMIDP ,1312.05,93.39
24 March 2025,2,N2EXMIDP,0,0
24 March 2025,3,APXMIDP ,1271.15,91.1
24 March 2025,3,N2EXMIDP,0,0
24 March 2025,4,APXMIDP ,1470.25,88.07
24 March 2025,4,N2EXMIDP,0,0
24 March 2025,5,APXMIDP ,1564.95,90.83
24 March 2025,5,N2EXMIDP,0,0
24 March 2025,6,APXMIDP ,1467.2,89.44
24 March 2025,6,N2EXMIDP,0,0
24 March 2025,7,APXMIDP ,1283.9,92
24 March 2025,7,N2EXMIDP,0,0
24 March 2025,8,APXMIDP ,1298.4,91.34
24 March 2025,8,N2EXMIDP,0,0
24 March 2025,9,APXMIDP ,1385.05,95.76
24 March 2025,9,N2EXMIDP,0,0
24 March 2025,10,APXMIDP ,1275.9,96.15
24 March 2025,10,N2EXMIDP,0,0
24 March 2025,11,APXMIDP ,1411.3,98.73
24 March 2025,11,N2EXMIDP,0,0
24 March 2025,12,APXMIDP ,1669.95,95.38
24 March 2025,12,N2EXMIDP,0,0
24 March 2025,13,APXMIDP ,2009.8,117.77
24 March 2025,13,N2EXMIDP,0,0
24 March 2025,14,APXMIDP ,2376.85,125.26
24 March 2025,14,N2EXMIDP,0,0
24 March 2025,15,APXMIDP ,1955,128.77
24 March 2025,15,N2EXMIDP,0,0
24 March 2025,16,APXMIDP ,2567.3,133.75
24 March 2025,16,N2EXMIDP,0,0
24 March 2025,17,APXMIDP ,2147.45,120.89
24 March 2025,17,N2EXMIDP,0,0
24 March 2025,18,APXMIDP ,2403.15,121.48
24 March 2025,18,N2EXMIDP,0,0
24 March 2025,19,APXMIDP ,2585.95,115.26
24 March 2025,19,N2EXMIDP,0,0
24 March 2025,20,APXMIDP ,2952.35,116.31
24 March 2025,20,N2EXMIDP,0,0
24 March 2025,21,APXMIDP ,2089.4,114.59
24 March 2025,21,N2EXMIDP,0,0
24 March 2025,22,APXMIDP ,2885.25,109.54
24 March 2025,22,N2EXMIDP,0,0
24 March 2025,23,APXMIDP ,2589.1,88.76
24 March 2025,23,N2EXMIDP,0,0
24 March 2025,24,APXMIDP ,2909.25,85.23
24 March 2025,24,N2EXMIDP,0,0
24 March 2025,25,APXMIDP ,2853.45,84.28
24 March 2025,25,N2EXMIDP,0,0
24 March 2025,26,APXMIDP ,3378.45,81.66
24 March 2025,26,N2EXMIDP,0,0
24 March 2025,27,APXMIDP ,4291.15,81.56
24 March 2025,27,N2EXMIDP,0,0
24 March 2025,28,APXMIDP ,3668.45,78.51
24 March 2025,28,N2EXMIDP,0,0
24 March 2025,29,APXMIDP ,3510.9,79.46
24 March 2025,29,N2EXMIDP,0,0
24 March 2025,30,APXMIDP ,3669.15,78.93
24 March 2025,30,N2EXMIDP,0,0
24 March 2025,31,APXMIDP ,2335.65,81.5
24 March 2025,31,N2EXMIDP,0,0
24 March 2025,32,APXMIDP ,2923.6,79.95
24 March 2025,32,N2EXMIDP,0,0
24 March 2025,33,APXMIDP ,2241.4,85.88
24 March 2025,33,N2EXMIDP,0,0
24 March 2025,34,APXMIDP ,2508.6,88.9
24 March 2025,34,N2EXMIDP,0,0
24 March 2025,35,APXMIDP ,2789.05,101.13
24 March 2025,35,N2EXMIDP,0,0
24 March 2025,36,APXMIDP ,2791.75,108.7
24 March 2025,36,N2EXMIDP,0,0
24 March 2025,37,APXMIDP ,2971.85,128.89
24 March 2025,37,N2EXMIDP,0,0
24 March 2025,38,APXMIDP ,3086.5,130.17
24 March 2025,38,N2EXMIDP,0,0
24 March 2025,39,APXMIDP ,2315.2,124.96
24 March 2025,39,N2EXMIDP,0,0
24 March 2025,40,APXMIDP ,2048.7,122.02
24 March 2025,40,N2EXMIDP,0,0
24 March 2025,41,APXMIDP ,1342.65,108.01
24 March 2025,41,N2EXMIDP,0,0
24 March 2025,42,APXMIDP ,1415.4,103.45
24 March 2025,42,N2EXMIDP,40,95
24 March 2025,43,APXMIDP ,1126.6,92.07
24 March 2025,43,N2EXMIDP,0,0
24 March 2025,44,APXMIDP ,1228.45,93.92
24 March 2025,44,N2EXMIDP,0,0
24 March 2025,45,APXMIDP ,1175.5,91.36
24 March 2025,45,N2EXMIDP,0,0
24 March 2025,46,APXMIDP ,1567.35,83.4
24 March 2025,46,N2EXMIDP,0,0
24 March 2025,47,APXMIDP ,1063.25,81.35
24 March 2025,47,N2EXMIDP,0,0
24 March 2025,48,APXMIDP ,1252.1,80.48
24 March 2025,48,N2EXMIDP,0,0
25 March 2025,1,APXMIDP ,1435.05,80.72
25 March 2025,1,N2EXMIDP,0,0
25 March 2025,2,APXMIDP ,1307.3,81.07
25 March 2025,2,N2EXMIDP,0,0
25 March 2025,3,APXMIDP ,1581.15,81.79
25 March 2025,3,N2EXMIDP,0,0
25 March 2025,4,APXMIDP ,1751.05,84.83
25 March 2025,4,N2EXMIDP,0,0
25 March 2025,5,APXMIDP ,1572,80.72
25 March 2025,5,N2EXMIDP,0,0
25 March 2025,6,APXMIDP ,1865.1,85.66
25 March 2025,6,N2EXMIDP,0,0
25 March 2025,7,APXMIDP ,1840.25,85.02
25 March 2025,7,N2EXMIDP,0,0
25 March 2025,8,APXMIDP ,1779.9,84.04
25 March 2025,8,N2EXMIDP,0,0
25 March 2025,9,APXMIDP ,2233.15,79.94
25 March 2025,9,N2EXMIDP,0,0
25 March 2025,10,APXMIDP ,2390.35,86.71
25 March 2025,10,N2EXMIDP,0,0
25 March 2025,11,APXMIDP ,2099.75,81.52
25 March 2025,11,N2EXMIDP,0,0
25 March 2025,12,APXMIDP ,2479.4,85.65
25 March 2025,12,N2EXMIDP,0,0
25 March 2025,13,APXMIDP ,2191.3,92.07
25 March 2025,13,N2EXMIDP,0,0
25 March 2025,14,APXMIDP ,2678.4,96.71
25 March 2025,14,N2EXMIDP,0,0
25 March 2025,15,APXMIDP ,2180.75,95
25 March 2025,15,N2EXMIDP,0,0
25 March 2025,16,APXMIDP ,2448.55,98.31
25 March 2025,16,N2EXMIDP,0,0
25 March 2025,17,APXMIDP ,2623.2,92.94
25 March 2025,17,N2EXMIDP,0,0
25 March 2025,18,APXMIDP ,2978.1,94.06
25 March 2025,18,N2EXMIDP,0,0
25 March 2025,19,APXMIDP ,2765.45,91.85
25 March 2025,19,N2EXMIDP,0,0
25 March 2025,20,APXMIDP ,3182.4,91.7
25 March 2025,20,N2EXMIDP,0,0
25 March 2025,21,APXMIDP ,2973.8,86.61
25 March 2025,21,N2EXMIDP,0,0
25 March 2025,22,APXMIDP ,2671.8,83.86
25 March 2025,22,N2EXMIDP,0,0
25 March 2025,23,APXMIDP ,3072.15,85.01
25 March 2025,23,N2EXMIDP,0,0
25 March 2025,24,APXMIDP ,3128,84.69
25 March 2025,24,N2EXMIDP,0,0
25 March 2025,25,APXMIDP ,2813.8,81.73
25 March 2025,25,N2EXMIDP,0,0
25 March 2025,26,APXMIDP ,3919,83.38
25 March 2025,26,N2EXMIDP,0,0
25 March 2025,27,APXMIDP ,3747.9,78.47
25 March 2025,27,N2EXMIDP,0,0
25 March 2025,28,APXMIDP ,4037.8,73.28
25 March 2025,28,N2EXMIDP,0,0
25 March 2025,29,APXMIDP ,4963.35,73.65
25 March 2025,29,N2EXMIDP,0,0
25 March 2025,30,APXMIDP ,4829.8,78.46
25 March 2025,30,N2EXMIDP,0,0
